Year,County,Region,Type,Count,CBC
2019,Fort Bend,6-Houston,Foster/Adoptive,16,DFPS
2019,Franklin,4-Tyler,Foster/Adoptive,6,DFPS
2019,Frio,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Gaines,9-Midland,Foster/Adoptive,1,DFPS
2019,Galveston,6-Houston,Adoptive,4,DFPS
2019,Galveston,6-Houston,Foster/Adoptive,12,DFPS
2019,Garza,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Gillespie,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Goliad,8-San Antonio,Adoptive,1,DFPS
2019,Goliad,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Gonzales,8-San Antonio,Adoptive,1,DFPS
2019,Gonzales,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Gray,1-Lubbock,Adoptive,1,DFPS
2019,Gray,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Grayson,3-Arlington,Foster/Adoptive,6,DFPS
2019,Gregg,4-Tyler,Adoptive,6,DFPS
2019,Gregg,4-Tyler,Foster/Adoptive,11,DFPS
2019,Grimes,7-Austin,Adoptive,6,DFPS
2019,Guadalupe,8-San Antonio,Foster/Adoptive,11,DFPS
2019,Hale,1-Lubbock,Adoptive,2,DFPS
2019,Hale,1-Lubbock,Foster/Adoptive,4,DFPS
2019,Hall,1-Lubbock,Adoptive,1,DFPS
2019,Hamilton,7-Austin,Foster/Adoptive,2,DFPS
2019,Hansford,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Hardin,5-Beaumont,Adoptive,4,DFPS
2019,Hardin,5-Beaumont,Foster/Adoptive,9,DFPS
2019,Harris,6-Houston,Adoptive,48,DFPS
2019,Harris,6-Houston,Foster,1,DFPS
2019,Harris,6-Houston,Foster/Adoptive,109,DFPS
2019,Harrison,4-Tyler,Adoptive,2,DFPS
2019,Harrison,4-Tyler,Foster,1,DFPS
2019,Harrison,4-Tyler,Foster/Adoptive,7,DFPS
2019,Hartley,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Hays,7-Austin,Adoptive,3,DFPS
2019,Hays,7-Austin,Foster/Adoptive,6,DFPS
2019,Henderson,4-Tyler,Adoptive,4,DFPS
2019,Henderson,4-Tyler,Foster,1,DFPS
2019,Henderson,4-Tyler,Foster/Adoptive,7,DFPS
2019,Hidalgo,11-Edinburg,Adoptive,3,DFPS
2019,Hidalgo,11-Edinburg,Foster/Adoptive,4,DFPS
2019,Hill,7-Austin,Adoptive,1,DFPS
2019,Hill,7-Austin,Foster/Adoptive,1,DFPS
2019,Hockley,1-Lubbock,Adoptive,5,DFPS
2019,Hopkins,4-Tyler,Foster/Adoptive,6,DFPS
2019,Houston,5-Beaumont,Foster/Adoptive,1,DFPS
2019,Howard,9-Midland,Foster/Adoptive,2,DFPS
2019,Hunt,3-Arlington,Foster/Adoptive,1,DFPS
2019,Hutchinson,1-Lubbock,Adoptive,1,DFPS
2019,Hutchinson,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Jackson,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Jasper,5-Beaumont,Adoptive,1,DFPS
2019,Jasper,5-Beaumont,Foster,1,DFPS
2019,Jasper,5-Beaumont,Foster/Adoptive,10,DFPS
2019,Jefferson,5-Beaumont,Adoptive,11,DFPS
2019,Jefferson,5-Beaumont,Foster,4,DFPS
2019,Jefferson,5-Beaumont,Foster/Adoptive,27,DFPS
2019,Jim Hogg,11-Edinburg,Foster/Adoptive,1,DFPS
2019,Jim Wells,11-Edinburg,Adoptive,2,DFPS
2019,Jim Wells,11-Edinburg,Foster/Adoptive,1,DFPS
2019,Johnson,3-Arlington,Adoptive,1,CBC
2019,Karnes,8-San Antonio,Adoptive,1,DFPS
2019,Karnes,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Kaufman,3-Arlington,Foster/Adoptive,5,DFPS
2019,Kendall,8-San Antonio,Foster,1,DFPS
2019,Kinney,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Lamar,4-Tyler,Adoptive,1,DFPS
2019,Lamar,4-Tyler,Foster,3,DFPS
2019,Lamar,4-Tyler,Foster/Adoptive,6,DFPS
2019,Lamb,1-Lubbock,Adoptive,2,DFPS
2019,Lamb,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Lampasas,7-Austin,Adoptive,1,DFPS
2019,Lampasas,7-Austin,Foster/Adoptive,1,DFPS
2019,Lavaca,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Lee,7-Austin,Adoptive,2,DFPS
2019,Lee,7-Austin,Foster,1,DFPS
2019,Leon,7-Austin,Foster/Adoptive,2,DFPS
2019,Liberty,6-Houston,Adoptive,1,DFPS
2019,Liberty,6-Houston,Foster/Adoptive,2,DFPS
2019,Lipscomb,1-Lubbock,Foster/Adoptive,2,DFPS
2019,Lubbock,1-Lubbock,Adoptive,13,DFPS
2019,Lubbock,1-Lubbock,Foster/Adoptive,27,DFPS
2019,Madison,7-Austin,Adoptive,1,DFPS
2019,Madison,7-Austin,Foster/Adoptive,1,DFPS
2019,Matagorda,6-Houston,Foster/Adoptive,1,DFPS
2019,Maverick,8-San Antonio,Foster,1,DFPS
2019,McLennan,7-Austin,Adoptive,10,DFPS
2019,McLennan,7-Austin,Foster/Adoptive,16,DFPS
2019,Medina,8-San Antonio,Foster/Adoptive,3,DFPS
2019,Midland,9-Midland,Foster/Adoptive,3,DFPS
2019,Milam,7-Austin,Adoptive,1,DFPS
2019,Montgomery,6-Houston,Adoptive,13,DFPS
2019,Montgomery,6-Houston,Foster/Adoptive,24,DFPS
2019,Moore,1-Lubbock,Adoptive,2,DFPS
2019,Moore,1-Lubbock,Foster/Adoptive,3,DFPS
2019,Morris,4-Tyler,Foster/Adoptive,1,DFPS
2019,Nacogdoches,5-Beaumont,Adoptive,2,DFPS
2019,Nacogdoches,5-Beaumont,Foster,2,DFPS
2019,Nacogdoches,5-Beaumont,Foster/Adoptive,11,DFPS
2019,Newton,5-Beaumont,Adoptive,3,DFPS
2019,Newton,5-Beaumont,Foster/Adoptive,2,DFPS
2019,Nueces,11-Edinburg,Adoptive,4,DFPS
2019,Nueces,11-Edinburg,Foster/Adoptive,5,DFPS
2019,Ochiltree,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Orange,5-Beaumont,Adoptive,5,DFPS
2019,Orange,5-Beaumont,Foster/Adoptive,14,DFPS
2019,Out of State,Out of State,Adoptive,9,DFPS
2019,Out of State,Out of State,Foster,47,DFPS
2019,Out of State,Out of State,Foster/Adoptive,80,DFPS
2019,Panola,4-Tyler,Foster/Adoptive,2,DFPS
2019,Parker,3-Arlington,Foster,1,CBC
2019,Parmer,1-Lubbock,Adoptive,2,DFPS
2019,Parmer,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Pecos,9-Midland,Adoptive,2,DFPS
2019,Polk,5-Beaumont,Adoptive,1,DFPS
2019,Polk,5-Beaumont,Foster/Adoptive,2,DFPS
2019,Potter,1-Lubbock,Adoptive,11,DFPS
2019,Potter,1-Lubbock,Foster/Adoptive,8,DFPS
2019,Randall,1-Lubbock,Adoptive,7,DFPS
2019,Randall,1-Lubbock,Foster/Adoptive,18,DFPS
2019,Red River,4-Tyler,Foster,1,DFPS
2019,Red River,4-Tyler,Foster/Adoptive,2,DFPS
2019,Reeves,9-Midland,Adoptive,1,DFPS
2019,Robertson,7-Austin,Adoptive,2,DFPS
2019,Robertson,7-Austin,Foster/Adoptive,1,DFPS
2019,Rockwall,3-Arlington,Foster/Adoptive,2,DFPS
2019,Rusk,4-Tyler,Adoptive,3,DFPS
2019,Rusk,4-Tyler,Foster/Adoptive,8,DFPS
2019,Sabine,5-Beaumont,Adoptive,1,DFPS
2019,San Augustine,5-Beaumont,Foster/Adoptive,2,DFPS
2019,San Jacinto,5-Beaumont,Adoptive,1,DFPS
2019,San Jacinto,5-Beaumont,Foster/Adoptive,2,DFPS
2019,San Patricio,11-Edinburg,Adoptive,1,DFPS
2019,San Patricio,11-Edinburg,Foster/Adoptive,1,DFPS
2019,Shelby,5-Beaumont,Foster/Adoptive,2,DFPS
2019,Sherman,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Smith,4-Tyler,Adoptive,3,DFPS
2019,Smith,4-Tyler,Foster,2,DFPS
2019,Smith,4-Tyler,Foster/Adoptive,21,DFPS
2019,Swisher,1-Lubbock,Adoptive,2,DFPS
2019,Swisher,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Tarrant,3-Arlington,Foster/Adoptive,1,CBC
2019,Taylor,2-Abilene,Foster/Adoptive,1,CBC
2019,Titus,4-Tyler,Foster/Adoptive,5,DFPS
2019,Tom Green,9-Midland,Adoptive,2,DFPS
2019,Tom Green,9-Midland,Foster/Adoptive,11,DFPS
2019,Travis,7-Austin,Adoptive,11,DFPS
2019,Travis,7-Austin,Foster/Adoptive,10,DFPS
2019,Trinity,5-Beaumont,Foster/Adoptive,2,DFPS
2019,Tyler,5-Beaumont,Foster,1,DFPS
2019,Tyler,5-Beaumont,Foster/Adoptive,9,DFPS
2019,Upshur,4-Tyler,Adoptive,4,DFPS
2019,Upshur,4-Tyler,Foster/Adoptive,8,DFPS
2019,Uvalde,8-San Antonio,Adoptive,2,DFPS
2019,Uvalde,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Val Verde,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Van Zandt,4-Tyler,Adoptive,2,DFPS
2019,Van Zandt,4-Tyler,Foster/Adoptive,6,DFPS
2019,Victoria,8-San Antonio,Adoptive,1,DFPS
2019,Victoria,8-San Antonio,Foster/Adoptive,3,DFPS
2019,Walker,6-Houston,Adoptive,1,DFPS
2019,Walker,6-Houston,Foster/Adoptive,1,DFPS
2019,Waller,6-Houston,Foster/Adoptive,2,DFPS
2019,Washington,7-Austin,Adoptive,1,DFPS
2019,Washington,7-Austin,Foster/Adoptive,1,DFPS
2019,Webb,11-Edinburg,Foster/Adoptive,5,DFPS
2019,Wharton,6-Houston,Foster/Adoptive,2,DFPS
2019,Wheeler,1-Lubbock,Adoptive,1,DFPS
2019,Wichita,2-Abilene,Foster/Adoptive,1,CBC
2019,Williamson,7-Austin,Adoptive,5,DFPS
2019,Williamson,7-Austin,Foster/Adoptive,11,DFPS
2019,Winkler,9-Midland,Adoptive,1,DFPS
2019,Wise,3-Arlington,Foster/Adoptive,1,DFPS
2019,Wood,4-Tyler,Adoptive,3,DFPS
2019,Wood,4-Tyler,Foster/Adoptive,5,DFPS
2019,Zavala,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Anderson,4-Tyler,Foster/Adoptive,4,DFPS
2018,Andrews,9-Midland,Adoptive,1,DFPS
2018,Angelina,5-Beaumont,Adoptive,2,DFPS
2018,Angelina,5-Beaumont,Foster,1,DFPS
2018,Angelina,5-Beaumont,Foster/Adoptive,11,DFPS
2018,Aransas,11-Edinburg,Adoptive,1,DFPS
2018,Armstrong,1-Lubbock,Adoptive,1,DFPS
2018,Armstrong,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Atascosa,8-San Antonio,Adoptive,6,DFPS
2018,Atascosa,8-San Antonio,Foster/Adoptive,5,DFPS
2018,Austin,6-Houston,Adoptive,1,DFPS
2018,Bastrop,7-Austin,Adoptive,4,DFPS
2018,Bastrop,7-Austin,Foster/Adoptive,3,DFPS
2018,Bee,11-Edinburg,Adoptive,1,DFPS
2018,Bell,7-Austin,Adoptive,6,DFPS
2018,Bell,7-Austin,Foster/Adoptive,25,DFPS
2018,Bexar,8-San Antonio,Adoptive,51,DFPS
2018,Bexar,8-San Antonio,Foster,4,DFPS
2018,Bexar,8-San Antonio,Foster/Adoptive,90,DFPS
2018,Bowie,4-Tyler,Adoptive,4,DFPS
2018,Bowie,4-Tyler,Foster,1,DFPS
2018,Bowie,4-Tyler,Foster/Adoptive,7,DFPS
2018,Brazoria,6-Houston,Adoptive,7,DFPS
2018,Brazoria,6-Houston,Foster/Adoptive,12,DFPS
2018,Brazos,7-Austin,Adoptive,1,DFPS
2018,Brazos,7-Austin,Foster/Adoptive,14,DFPS
2018,Brewster,10-El Paso,Adoptive,3,DFPS
2018,Briscoe,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Burleson,7-Austin,Adoptive,2,DFPS
2018,Burnet,7-Austin,Foster/Adoptive,3,DFPS
2018,Caldwell,7-Austin,Adoptive,2,DFPS
2018,Caldwell,7-Austin,Foster/Adoptive,2,DFPS
2018,Cameron,11-Edinburg,Adoptive,3,DFPS
2018,Cameron,11-Edinburg,Foster/Adoptive,12,DFPS
2018,Carson,1-Lubbock,Foster/Adoptive,2,DFPS
2018,Cass,4-Tyler,Foster/Adoptive,5,DFPS
2018,Castro,1-Lubbock,Adoptive,1,DFPS
2018,Castro,1-Lubbock,Foster/Adoptive,2,DFPS
2018,Chambers,6-Houston,Foster/Adoptive,1,DFPS
2018,Cherokee,4-Tyler,Adoptive,2,DFPS
2018,Cherokee,4-Tyler,Foster/Adoptive,4,DFPS
2018,Coke,9-Midland,Adoptive,1,DFPS
2018,Collin,3-Arlington,Adoptive,5,DFPS
2018,Collin,3-Arlington,Foster,4,DFPS
2018,Collin,3-Arlington,Foster/Adoptive,13,DFPS
2018,Colorado,6-Houston,Adoptive,1,DFPS
2018,Comal,8-San Antonio,Adoptive,5,DFPS
2018,Comal,8-San Antonio,Foster/Adoptive,7,DFPS
2018,Cooke,3-Arlington,Adoptive,1,DFPS
2018,Cooke,3-Arlington,Foster,2,DFPS
2018,Coryell,7-Austin,Adoptive,2,DFPS
2018,Coryell,7-Austin,Foster/Adoptive,5,DFPS
2018,Dallam,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Dallas,3-Arlington,Adoptive,17,DFPS
2018,Dallas,3-Arlington,Foster,11,DFPS
2018,Dallas,3-Arlington,Foster/Adoptive,72,DFPS
2018,DeWitt,8-San Antonio,Adoptive,1,DFPS
2018,DeWitt,8-San Antonio,Foster,1,DFPS
2018,DeWitt,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Delta,4-Tyler,Adoptive,1,DFPS
2018,Delta,4-Tyler,Foster/Adoptive,1,DFPS
2018,Denton,3-Arlington,Adoptive,8,DFPS
2018,Denton,3-Arlington,Foster,2,DFPS
2018,Denton,3-Arlington,Foster/Adoptive,34,DFPS
2018,Dimmit,8-San Antonio,Adoptive,1,DFPS
2018,Duval,11-Edinburg,Adoptive,2,DFPS
2018,Ector,9-Midland,Adoptive,1,DFPS
2018,Ector,9-Midland,Foster/Adoptive,3,DFPS
2018,El Paso,10-El Paso,Adoptive,9,DFPS
2018,El Paso,10-El Paso,Foster,1,DFPS
2018,El Paso,10-El Paso,Foster/Adoptive,44,DFPS
2018,Ellis,3-Arlington,Adoptive,1,DFPS
2018,Ellis,3-Arlington,Foster/Adoptive,7,DFPS
2018,Falls,7-Austin,Adoptive,1,DFPS
2018,Fannin,3-Arlington,Foster/Adoptive,3,DFPS
2018,Fayette,7-Austin,Foster/Adoptive,1,DFPS
2018,Fisher,2-Abilene,Foster/Adoptive,1,DFPS
2018,Fort Bend,6-Houston,Adoptive,13,DFPS
2018,Fort Bend,6-Houston,Foster,2,DFPS
2018,Fort Bend,6-Houston,Foster/Adoptive,13,DFPS
2018,Franklin,4-Tyler,Foster/Adoptive,4,DFPS
2018,Frio,8-San Antonio,Adoptive,1,DFPS
2018,Frio,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Galveston,6-Houston,Adoptive,2,DFPS
2018,Galveston,6-Houston,Foster/Adoptive,10,DFPS
2018,Garza,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Goliad,8-San Antonio,Adoptive,1,DFPS
2018,Gonzales,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Gray,1-Lubbock,Adoptive,1,DFPS
2018,Gray,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Grayson,3-Arlington,Foster/Adoptive,6,DFPS
2018,Gregg,4-Tyler,Adoptive,2,DFPS
2018,Gregg,4-Tyler,Foster/Adoptive,12,DFPS
2018,Grimes,7-Austin,Adoptive,3,DFPS
2018,Guadalupe,8-San Antonio,Adoptive,6,DFPS
2018,Guadalupe,8-San Antonio,Foster,1,DFPS
2018,Guadalupe,8-San Antonio,Foster/Adoptive,12,DFPS
2018,Hale,1-Lubbock,Adoptive,2,DFPS
2018,Hale,1-Lubbock,Foster/Adoptive,4,DFPS
2018,Hamilton,7-Austin,Foster/Adoptive,1,DFPS
2018,Hardin,5-Beaumont,Adoptive,4,DFPS
2018,Hardin,5-Beaumont,Foster/Adoptive,9,DFPS
2018,Harris,6-Houston,Adoptive,52,DFPS
2018,Harris,6-Houston,Foster,2,DFPS
2018,Harris,6-Houston,Foster/Adoptive,120,DFPS
2018,Harrison,4-Tyler,Adoptive,3,DFPS
2018,Harrison,4-Tyler,Foster,3,DFPS
2018,Harrison,4-Tyler,Foster/Adoptive,13,DFPS
2018,Hartley,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Hays,7-Austin,Adoptive,7,DFPS
2018,Hays,7-Austin,Foster/Adoptive,3,DFPS
2018,Henderson,4-Tyler,Adoptive,2,DFPS
2018,Henderson,4-Tyler,Foster,2,DFPS
2018,Henderson,4-Tyler,Foster/Adoptive,5,DFPS
2018,Hidalgo,11-Edinburg,Foster/Adoptive,2,DFPS
2018,Hill,7-Austin,Adoptive,2,DFPS
2018,Hockley,1-Lubbock,Adoptive,5,DFPS
2018,Hockley,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Hopkins,4-Tyler,Adoptive,1,DFPS
2018,Hopkins,4-Tyler,Foster/Adoptive,6,DFPS
2018,Houston,5-Beaumont,Foster/Adoptive,1,DFPS
2018,Howard,9-Midland,Adoptive,2,DFPS
2018,Howard,9-Midland,Foster/Adoptive,2,DFPS
2018,Hunt,3-Arlington,Foster/Adoptive,3,DFPS
2018,Jackson,8-San Antonio,Adoptive,1,DFPS
2018,Jackson,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Jasper,5-Beaumont,Adoptive,2,DFPS
2018,Jasper,5-Beaumont,Foster,1,DFPS
2018,Jasper,5-Beaumont,Foster/Adoptive,12,DFPS
2018,Jefferson,5-Beaumont,Adoptive,8,DFPS
2018,Jefferson,5-Beaumont,Foster,3,DFPS
2018,Jefferson,5-Beaumont,Foster/Adoptive,23,DFPS
2018,Jim Wells,11-Edinburg,Adoptive,1,DFPS
2018,Jim Wells,11-Edinburg,Foster/Adoptive,2,DFPS
2018,Johnson,3-Arlington,Adoptive,2,CBC
2018,Karnes,8-San Antonio,Adoptive,2,DFPS
2018,Kaufman,3-Arlington,Adoptive,1,DFPS
2018,Kaufman,3-Arlington,Foster,1,DFPS
2018,Kaufman,3-Arlington,Foster/Adoptive,3,DFPS
2018,Kendall,8-San Antonio,Adoptive,2,DFPS
2018,Kendall,8-San Antonio,Foster/Adoptive,2,DFPS
2018,Kerr,8-San Antonio,Adoptive,1,DFPS
2018,Kimble,9-Midland,Foster/Adoptive,1,DFPS
2018,Kleberg,11-Edinburg,Foster/Adoptive,2,DFPS
2018,Lamar,4-Tyler,Adoptive,2,DFPS
2018,Lamar,4-Tyler,Foster,1,DFPS
2018,Lamar,4-Tyler,Foster/Adoptive,7,DFPS
2018,Lamb,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Lampasas,7-Austin,Adoptive,1,DFPS
2018,Lavaca,8-San Antonio,Adoptive,2,DFPS
2018,Lavaca,8-San Antonio,Foster/Adoptive,2,DFPS
2018,Leon,7-Austin,Foster/Adoptive,4,DFPS
2018,Liberty,6-Houston,Adoptive,1,DFPS
2018,Liberty,6-Houston,Foster/Adoptive,3,DFPS
2018,Lipscomb,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Live Oak,11-Edinburg,Foster/Adoptive,1,DFPS
2018,Llano,7-Austin,Adoptive,1,DFPS
2018,Lubbock,1-Lubbock,Adoptive,12,DFPS
2018,Lubbock,1-Lubbock,Foster/Adoptive,35,DFPS
2018,Madison,7-Austin,Adoptive,1,DFPS
2018,Madison,7-Austin,Foster/Adoptive,1,DFPS
2018,Matagorda,6-Houston,Foster/Adoptive,1,DFPS
2018,McCulloch,9-Midland,Foster/Adoptive,1,DFPS
2018,McLennan,7-Austin,Adoptive,16,DFPS
2018,McLennan,7-Austin,Foster/Adoptive,19,DFPS
2018,Medina,8-San Antonio,Adoptive,2,DFPS
2018,Medina,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Midland,9-Midland,Adoptive,1,DFPS
2018,Midland,9-Midland,Foster/Adoptive,3,DFPS
2018,Milam,7-Austin,Adoptive,1,DFPS
2018,Montague,2-Abilene,Adoptive,1,DFPS
2018,Montgomery,6-Houston,Adoptive,11,DFPS
2018,Montgomery,6-Houston,Foster/Adoptive,22,DFPS
2018,Moore,1-Lubbock,Adoptive,1,DFPS
2018,Moore,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Nacogdoches,5-Beaumont,Foster,1,DFPS
2018,Nacogdoches,5-Beaumont,Foster/Adoptive,9,DFPS
2018,Navarro,3-Arlington,Foster/Adoptive,1,DFPS
2018,Newton,5-Beaumont,Foster/Adoptive,3,DFPS
2018,Nolan,2-Abilene,Foster/Adoptive,1,DFPS
2018,Nueces,11-Edinburg,Adoptive,2,DFPS
2018,Nueces,11-Edinburg,Foster/Adoptive,9,DFPS
2018,Oldham,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Orange,5-Beaumont,Foster,1,DFPS
2018,Orange,5-Beaumont,Foster/Adoptive,16,DFPS
2018,Out of State,Out of State,Adoptive,5,DFPS
2018,Out of State,Out of State,Foster,41,DFPS
2018,Out of State,Out of State,Foster/Adoptive,87,DFPS
2018,Panola,4-Tyler,Foster/Adoptive,5,DFPS
2018,Parmer,1-Lubbock,Adoptive,2,DFPS
2018,Pecos,9-Midland,Adoptive,1,DFPS
2018,Polk,5-Beaumont,Adoptive,1,DFPS
2018,Polk,5-Beaumont,Foster/Adoptive,1,DFPS
2018,Potter,1-Lubbock,Adoptive,2,DFPS
2018,Potter,1-Lubbock,Foster/Adoptive,11,DFPS
2018,Rains,4-Tyler,Adoptive,1,DFPS
2018,Rains,4-Tyler,Foster/Adoptive,1,DFPS
2018,Randall,1-Lubbock,Adoptive,4,DFPS
2018,Randall,1-Lubbock,Foster/Adoptive,16,DFPS
2018,Red River,4-Tyler,Foster/Adoptive,1,DFPS
2018,Rockwall,3-Arlington,Foster/Adoptive,4,DFPS
2018,Rusk,4-Tyler,Adoptive,2,DFPS
2018,Rusk,4-Tyler,Foster/Adoptive,9,DFPS
2018,Sabine,5-Beaumont,Adoptive,1,DFPS
2018,San Augustine,5-Beaumont,Foster/Adoptive,4,DFPS
2018,San Jacinto,5-Beaumont,Foster/Adoptive,3,DFPS
2018,San Patricio,11-Edinburg,Adoptive,1,DFPS
2018,Shelby,5-Beaumont,Foster/Adoptive,4,DFPS
2018,Sherman,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Smith,4-Tyler,Adoptive,6,DFPS
2018,Smith,4-Tyler,Foster,2,DFPS
2018,Smith,4-Tyler,Foster/Adoptive,26,DFPS
2018,Starr,11-Edinburg,Adoptive,2,DFPS
2018,Swisher,1-Lubbock,Foster/Adoptive,2,DFPS
2018,Tarrant,3-Arlington,Adoptive,1,CBC
2018,Tarrant,3-Arlington,Foster/Adoptive,1,CBC
2018,Taylor,2-Abilene,Foster/Adoptive,2,DFPS
2018,Titus,4-Tyler,Foster/Adoptive,3,DFPS
2018,Tom Green,9-Midland,Adoptive,2,DFPS
2018,Tom Green,9-Midland,Foster/Adoptive,3,DFPS
2018,Travis,7-Austin,Adoptive,17,DFPS
2018,Travis,7-Austin,Foster/Adoptive,12,DFPS
2018,Trinity,5-Beaumont,Adoptive,1,DFPS
2018,Trinity,5-Beaumont,Foster/Adoptive,1,DFPS
2018,Tyler,5-Beaumont,Adoptive,1,DFPS
2018,Tyler,5-Beaumont,Foster,1,DFPS
2018,Tyler,5-Beaumont,Foster/Adoptive,5,DFPS
2018,Upshur,4-Tyler,Adoptive,2,DFPS
2018,Upshur,4-Tyler,Foster,1,DFPS
2018,Upshur,4-Tyler,Foster/Adoptive,3,DFPS
2018,Val Verde,8-San Antonio,Adoptive,1,DFPS
2018,Val Verde,8-San Antonio,Foster/Adoptive,2,DFPS
2018,Van Zandt,4-Tyler,Adoptive,1,DFPS
2018,Van Zandt,4-Tyler,Foster/Adoptive,4,DFPS
2018,Victoria,8-San Antonio,Adoptive,2,DFPS
2018,Victoria,8-San Antonio,Foster,2,DFPS
2018,Victoria,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Walker,6-Houston,Adoptive,2,DFPS
2018,Walker,6-Houston,Foster/Adoptive,1,DFPS
2018,Waller,6-Houston,Adoptive,1,DFPS
2018,Waller,6-Houston,Foster/Adoptive,1,DFPS
2018,Washington,7-Austin,Adoptive,1,DFPS
2018,Washington,7-Austin,Foster/Adoptive,1,DFPS
2018,Webb,11-Edinburg,Adoptive,3,DFPS
2018,Webb,11-Edinburg,Foster/Adoptive,4,DFPS
2018,Wharton,6-Houston,Foster/Adoptive,1,DFPS
2018,Williamson,7-Austin,Adoptive,3,DFPS
2018,Williamson,7-Austin,Foster/Adoptive,11,DFPS
2018,Wilson,8-San Antonio,Adoptive,1,DFPS
2018,Wilson,8-San Antonio,Foster/Adoptive,1,DFPS
2018,Wise,3-Arlington,Foster/Adoptive,2,DFPS
2018,Wood,4-Tyler,Adoptive,4,DFPS
2018,Wood,4-Tyler,Foster/Adoptive,3,DFPS
2018,Yoakum,1-Lubbock,Foster/Adoptive,1,DFPS
2018,Zavala,8-San Antonio,Adoptive,2,DFPS
2017,Anderson,4-Tyler,Foster/Adoptive,5,DFPS
2017,Angelina,5-Beaumont,Adoptive,4,DFPS
2017,Angelina,5-Beaumont,Foster,1,DFPS
2017,Angelina,5-Beaumont,Foster/Adoptive,14,DFPS
2017,Armstrong,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Atascosa,8-San Antonio,Adoptive,2,DFPS
2017,Atascosa,8-San Antonio,Foster/Adoptive,1,DFPS
2017,Austin,6-Houston,Adoptive,2,DFPS
2017,Austin,6-Houston,Foster/Adoptive,1,DFPS
2017,Bandera,8-San Antonio,Adoptive,1,DFPS
2017,Bastrop,7-Austin,Adoptive,7,DFPS
2017,Bastrop,7-Austin,Foster/Adoptive,7,DFPS
2017,Bee,11-Edinburg,Adoptive,2,DFPS
2017,Bell,7-Austin,Adoptive,10,DFPS
2017,Bell,7-Austin,Foster/Adoptive,28,DFPS
2017,Bexar,8-San Antonio,Adoptive,41,DFPS
2017,Bexar,8-San Antonio,Foster,4,DFPS
2017,Bexar,8-San Antonio,Foster/Adoptive,77,DFPS
2017,Bowie,4-Tyler,Adoptive,2,DFPS
2017,Bowie,4-Tyler,Foster,1,DFPS
2017,Bowie,4-Tyler,Foster/Adoptive,9,DFPS
2017,Brazoria,6-Houston,Adoptive,4,DFPS
2017,Brazoria,6-Houston,Foster,1,DFPS
2017,Brazoria,6-Houston,Foster/Adoptive,8,DFPS
2017,Brazos,7-Austin,Adoptive,3,DFPS
2017,Brazos,7-Austin,Foster/Adoptive,8,DFPS
2017,Brewster,10-El Paso,Adoptive,1,DFPS
2017,Brewster,10-El Paso,Foster/Adoptive,1,DFPS
2017,Briscoe,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Brown,2-Abilene,Foster/Adoptive,1,DFPS
2017,Burleson,7-Austin,Foster/Adoptive,2,DFPS
2017,Burnet,7-Austin,Adoptive,1,DFPS
2017,Burnet,7-Austin,Foster,1,DFPS
2017,Burnet,7-Austin,Foster/Adoptive,3,DFPS
2017,Caldwell,7-Austin,Foster/Adoptive,1,DFPS
2017,Cameron,11-Edinburg,Adoptive,1,DFPS
