Region,County,Year,fips,lon,lat,Child_Population,Total_Population,Econ_Region,Homes_Total_County,Removals_Total_County,Homes_Total_County_per100K,Removals_Total_County_per1K
2-Abilene,Eastland,2021,48133,-98.8325713,32.32739258,4015,18149,Northwest,0,46,0,11.45703611457036
2-Abilene,Fisher,2011,48151,-100.4019503,32.74305155,861,3962,Northwest,1,1,25.239777889954567,1.1614401858304297
2-Abilene,Fisher,2012,48151,-100.4019503,32.74305155,829,3951,Northwest,1,2,25.31004808909137,2.4125452352231602
2-Abilene,Fisher,2013,48151,-100.4019503,32.74305155,811,3946,Northwest,0,0,0,0
2-Abilene,Fisher,2014,48151,-100.4019503,32.74305155,815,3952,Northwest,0,0,0,0
2-Abilene,Fisher,2015,48151,-100.4019503,32.74305155,822,3963,Northwest,0,1,0,1.2165450121654502
2-Abilene,Fisher,2016,48151,-100.4019503,32.74305155,820,3969,Northwest,0,2,0,2.4390243902439024
2-Abilene,Fisher,2017,48151,-100.4019503,32.74305155,831,3979,Northwest,0,10,0,12.033694344163658
2-Abilene,Fisher,2018,48151,-100.4019503,32.74305155,826,3985,Northwest,1,3,25.09410288582183,3.6319612590799033
2-Abilene,Fisher,2019,48151,-100.4019503,32.74305155,833,3983,Northwest,0,1,0,1.2004801920768307
2-Abilene,Fisher,2020,48151,-100.4019503,32.74305155,831,3985,Northwest,0,5,0,6.016847172081829
2-Abilene,Fisher,2021,48151,-100.4019503,32.74305155,837,3980,Northwest,0,12,0,14.336917562724015
2-Abilene,Foard,2011,48155,-99.77871109,33.97408519,266,1313,Northwest,0,0,0,0
2-Abilene,Foard,2012,48155,-99.77871109,33.97408519,255,1297,Northwest,0,0,0,0
2-Abilene,Foard,2013,48155,-99.77871109,33.97408519,247,1285,Northwest,0,2,0,8.097165991902834
2-Abilene,Foard,2014,48155,-99.77871109,33.97408519,246,1274,Northwest,0,0,0,0
2-Abilene,Foard,2015,48155,-99.77871109,33.97408519,245,1270,Northwest,0,0,0,0
2-Abilene,Foard,2016,48155,-99.77871109,33.97408519,240,1265,Northwest,0,2,0,8.333333333333334
2-Abilene,Foard,2017,48155,-99.77871109,33.97408519,241,1256,Northwest,0,0,0,0
2-Abilene,Foard,2018,48155,-99.77871109,33.97408519,243,1248,Northwest,0,4,0,16.46090534979424
2-Abilene,Foard,2019,48155,-99.77871109,33.97408519,244,1240,Northwest,0,0,0,0
2-Abilene,Foard,2020,48155,-99.77871109,33.97408519,244,1240,Northwest,0,4,0,16.393442622950822
2-Abilene,Foard,2021,48155,-99.77871109,33.97408519,245,1238,Northwest,0,2,0,8.16326530612245
2-Abilene,Hardeman,2011,48197,-99.7453851,34.28865227,996,4091,Northwest,2,0,48.887802493277924,0
2-Abilene,Hardeman,2012,48197,-99.7453851,34.28865227,981,4049,Northwest,4,4,98.78982464806124,4.077471967380225
2-Abilene,Hardeman,2013,48197,-99.7453851,34.28865227,977,4019,Northwest,1,5,24.88181139586962,5.117707267144319
2-Abilene,Hardeman,2014,48197,-99.7453851,34.28865227,961,3983,Northwest,0,4,0,4.162330905306972
2-Abilene,Hardeman,2015,48197,-99.7453851,34.28865227,958,3963,Northwest,0,0,0,0
2-Abilene,Hardeman,2016,48197,-99.7453851,34.28865227,952,3942,Northwest,0,1,0,1.050420168067227
2-Abilene,Hardeman,2017,48197,-99.7453851,34.28865227,939,3923,Northwest,0,2,0,2.1299254526091587
2-Abilene,Hardeman,2018,48197,-99.7453851,34.28865227,946,3899,Northwest,0,6,0,6.342494714587738
2-Abilene,Hardeman,2019,48197,-99.7453851,34.28865227,940,3888,Northwest,0,0,0,0
2-Abilene,Hardeman,2020,48197,-99.7453851,34.28865227,942,3870,Northwest,0,0,0,0
2-Abilene,Hardeman,2021,48197,-99.7453851,34.28865227,942,3854,Northwest,0,5,0,5.307855626326964
2-Abilene,Haskell,2011,48207,-99.73029401,33.17824805,1204,5892,Northwest,1,6,16.972165648336727,4.983388704318936
2-Abilene,Haskell,2012,48207,-99.73029401,33.17824805,1198,5901,Northwest,1,2,16.946280291476022,1.669449081803005
2-Abilene,Haskell,2013,48207,-99.73029401,33.17824805,1191,5926,Northwest,0,5,0,4.198152812762385
2-Abilene,Haskell,2014,48207,-99.73029401,33.17824805,1186,5952,Northwest,0,0,0,0
2-Abilene,Haskell,2015,48207,-99.73029401,33.17824805,1192,5983,Northwest,0,2,0,1.6778523489932886
2-Abilene,Haskell,2016,48207,-99.73029401,33.17824805,1213,6020,Northwest,0,5,0,4.122011541632316
2-Abilene,Haskell,2017,48207,-99.73029401,33.17824805,1214,6061,Northwest,0,4,0,3.2948929159802307
2-Abilene,Haskell,2018,48207,-99.73029401,33.17824805,1223,6107,Northwest,0,16,0,13.082583810302536
2-Abilene,Haskell,2019,48207,-99.73029401,33.17824805,1242,6150,Northwest,0,2,0,1.6103059581320451
2-Abilene,Haskell,2020,48207,-99.73029401,33.17824805,1243,6197,Northwest,0,8,0,6.436041834271922
2-Abilene,Haskell,2021,48207,-99.73029401,33.17824805,1255,6237,Northwest,0,23,0,18.32669322709163
2-Abilene,Jack,2011,48237,-98.1725509,33.23345819,1955,9009,Northwest,4,8,44.4000444000444,4.092071611253196
2-Abilene,Jack,2012,48237,-98.1725509,33.23345819,1919,8990,Northwest,3,8,33.370411568409345,4.168837936425221
2-Abilene,Jack,2013,48237,-98.1725509,33.23345819,1909,8969,Northwest,2,9,22.29902999219534,4.714510214772132
2-Abilene,Jack,2014,48237,-98.1725509,33.23345819,1900,8949,Northwest,2,15,22.348865795060902,7.894736842105264
2-Abilene,Jack,2015,48237,-98.1725509,33.23345819,1884,8933,Northwest,2,17,22.388895108026418,9.023354564755838
2-Abilene,Jack,2016,48237,-98.1725509,33.23345819,1882,8905,Northwest,1,14,11.229646266142616,7.438894792773645
2-Abilene,Jack,2017,48237,-98.1725509,33.23345819,1873,8888,Northwest,1,14,11.25112511251125,7.474639615589963
2-Abilene,Jack,2018,48237,-98.1725509,33.23345819,1864,8866,Northwest,0,10,0,5.364806866952789
2-Abilene,Jack,2019,48237,-98.1725509,33.23345819,1882,8845,Northwest,0,9,0,4.782146652497343
2-Abilene,Jack,2020,48237,-98.1725509,33.23345819,1914,8841,Northwest,0,11,0,5.747126436781609
2-Abilene,Jack,2021,48237,-98.1725509,33.23345819,1932,8830,Northwest,0,8,0,4.140786749482402
2-Abilene,Jones,2011,48253,-99.87850599,32.73970429,3644,20128,Northwest,1,2,4.968203497615263,0.5488474204171241
2-Abilene,Jones,2012,48253,-99.87850599,32.73970429,3571,20070,Northwest,1,2,4.9825610363726955,0.5600672080649678
2-Abilene,Jones,2013,48253,-99.87850599,32.73970429,3517,20009,Northwest,2,16,9.995502024089161,4.549331816889394
2-Abilene,Jones,2014,48253,-99.87850599,32.73970429,3465,19955,Northwest,1,0,5.011275369581559,0
2-Abilene,Jones,2015,48253,-99.87850599,32.73970429,3427,19905,Northwest,0,7,0,2.0426028596440036
2-Abilene,Jones,2016,48253,-99.87850599,32.73970429,3390,19862,Northwest,1,14,5.034739703957305,4.129793510324483
2-Abilene,Jones,2017,48253,-99.87850599,32.73970429,3335,19827,Northwest,1,16,5.043627376809401,4.797601199400299
2-Abilene,Jones,2018,48253,-99.87850599,32.73970429,3300,19790,Northwest,0,45,0,13.636363636363635
2-Abilene,Jones,2019,48253,-99.87850599,32.73970429,3266,19766,Northwest,0,55,0,16.840171463563994
2-Abilene,Jones,2020,48253,-99.87850599,32.73970429,3242,19735,Northwest,0,14,0,4.318322023442319
2-Abilene,Jones,2021,48253,-99.87850599,32.73970429,3211,19702,Northwest,0,24,0,7.47430706944877
2-Abilene,Kent,2011,48263,-100.7791031,33.18284492,179,806,Northwest,0,0,0,0
2-Abilene,Kent,2012,48263,-100.7791031,33.18284492,177,802,Northwest,0,4,0,22.598870056497177
2-Abilene,Kent,2013,48263,-100.7791031,33.18284492,173,799,Northwest,0,0,0,0
2-Abilene,Kent,2014,48263,-100.7791031,33.18284492,165,792,Northwest,0,0,0,0
2-Abilene,Kent,2015,48263,-100.7791031,33.18284492,162,789,Northwest,0,0,0,0
2-Abilene,Kent,2016,48263,-100.7791031,33.18284492,160,786,Northwest,0,0,0,0
2-Abilene,Kent,2017,48263,-100.7791031,33.18284492,159,787,Northwest,0,0,0,0
2-Abilene,Kent,2018,48263,-100.7791031,33.18284492,159,791,Northwest,0,0,0,0
2-Abilene,Kent,2019,48263,-100.7791031,33.18284492,156,792,Northwest,0,0,0,0
2-Abilene,Kent,2020,48263,-100.7791031,33.18284492,149,795,Northwest,0,0,0,0
2-Abilene,Kent,2021,48263,-100.7791031,33.18284492,151,798,Northwest,0,0,0,0
2-Abilene,Knox,2011,48275,-99.74144313,33.60614755,931,3727,Northwest,0,0,0,0
2-Abilene,Knox,2012,48275,-99.74144313,33.60614755,938,3741,Northwest,0,4,0,4.264392324093817
2-Abilene,Knox,2013,48275,-99.74144313,33.60614755,946,3763,Northwest,0,0,0,0
2-Abilene,Knox,2014,48275,-99.74144313,33.60614755,950,3786,Northwest,0,3,0,3.1578947368421053
2-Abilene,Knox,2015,48275,-99.74144313,33.60614755,965,3813,Northwest,0,0,0,0
2-Abilene,Knox,2016,48275,-99.74144313,33.60614755,981,3838,Northwest,0,0,0,0
2-Abilene,Knox,2017,48275,-99.74144313,33.60614755,973,3866,Northwest,1,0,25.86652871184687,0
2-Abilene,Knox,2018,48275,-99.74144313,33.60614755,983,3888,Northwest,0,2,0,2.0345879959308237
2-Abilene,Knox,2019,48275,-99.74144313,33.60614755,984,3912,Northwest,0,1,0,1.016260162601626
2-Abilene,Knox,2020,48275,-99.74144313,33.60614755,989,3937,Northwest,0,2,0,2.0222446916076846
2-Abilene,Knox,2021,48275,-99.74144313,33.60614755,999,3960,Northwest,0,5,0,5.005005005005005
2-Abilene,Mitchell,2011,48335,-100.9211128,32.30636024,1812,9443,Northwest,3,4,31.76956475696283,2.207505518763797
2-Abilene,Mitchell,2012,48335,-100.9211128,32.30636024,1804,9493,Northwest,0,7,0,3.8802660753880267
2-Abilene,Mitchell,2013,48335,-100.9211128,32.30636024,1790,9537,Northwest,0,5,0,2.793296089385475
2-Abilene,Mitchell,2014,48335,-100.9211128,32.30636024,1802,9581,Northwest,0,0,0,0
2-Abilene,Mitchell,2015,48335,-100.9211128,32.30636024,1827,9622,Northwest,0,4,0,2.1893814997263275
2-Abilene,Mitchell,2016,48335,-100.9211128,32.30636024,1826,9678,Northwest,0,8,0,4.381161007667032
2-Abilene,Mitchell,2017,48335,-100.9211128,32.30636024,1832,9713,Northwest,0,8,0,4.366812227074235
2-Abilene,Mitchell,2018,48335,-100.9211128,32.30636024,1842,9764,Northwest,0,23,0,12.48642779587405
2-Abilene,Mitchell,2019,48335,-100.9211128,32.30636024,1849,9802,Northwest,0,16,0,8.653326122228233
2-Abilene,Mitchell,2020,48335,-100.9211128,32.30636024,1882,9865,Northwest,0,28,0,14.87778958554729
2-Abilene,Mitchell,2021,48335,-100.9211128,32.30636024,1914,9895,Northwest,0,4,0,2.0898641588296765
2-Abilene,Montague,2011,48337,-97.72466993,33.67496328,4447,19663,Northwest,6,46,30.514163657631084,10.34405217000225
2-Abilene,Montague,2012,48337,-97.72466993,33.67496328,4398,19597,Northwest,10,30,51.0282186048885,6.8212824010914055
2-Abilene,Montague,2013,48337,-97.72466993,33.67496328,4373,19549,Northwest,8,18,40.92280935086194,4.1161673908072265
2-Abilene,Montague,2014,48337,-97.72466993,33.67496328,4355,19508,Northwest,2,18,10.25220422390814,4.133180252583237
2-Abilene,Montague,2015,48337,-97.72466993,33.67496328,4329,19446,Northwest,0,35,0,8.085008085008084
2-Abilene,Montague,2016,48337,-97.72466993,33.67496328,4284,19392,Northwest,0,48,0,11.204481792717086
2-Abilene,Montague,2017,48337,-97.72466993,33.67496328,4265,19350,Northwest,2,36,10.335917312661499,8.440797186400937
2-Abilene,Montague,2018,48337,-97.72466993,33.67496328,4283,19298,Northwest,1,26,5.181884133070785,6.0705113238384305
2-Abilene,Montague,2019,48337,-97.72466993,33.67496328,4265,19247,Northwest,0,26,0,6.096131301289566
2-Abilene,Montague,2020,48337,-97.72466993,33.67496328,4242,19199,Northwest,0,23,0,5.421970768505422
2-Abilene,Montague,2021,48337,-97.72466993,33.67496328,4257,19154,Northwest,0,25,0,5.872680291284942
2-Abilene,Nolan,2011,48353,-100.4060989,32.3034718,3945,15224,Northwest,4,20,26.27430373095113,5.069708491761723
2-Abilene,Nolan,2012,48353,-100.4060989,32.3034718,3937,15261,Northwest,1,51,6.552650547146321,12.954025908051815
2-Abilene,Nolan,2013,48353,-100.4060989,32.3034718,3940,15300,Northwest,4,15,26.143790849673206,3.8071065989847717
2-Abilene,Nolan,2014,48353,-100.4060989,32.3034718,3937,15334,Northwest,3,9,19.56436676666232,2.2860045720091438
2-Abilene,Nolan,2015,48353,-100.4060989,32.3034718,3944,15376,Northwest,1,15,6.503642039542144,3.8032454361054766
2-Abilene,Nolan,2016,48353,-100.4060989,32.3034718,3973,15430,Northwest,0,14,0,3.523785552479235
2-Abilene,Nolan,2017,48353,-100.4060989,32.3034718,3986,15478,Northwest,0,23,0,5.77019568489714
2-Abilene,Nolan,2018,48353,-100.4060989,32.3034718,4001,15524,Northwest,1,38,6.441638752898737,9.4976255936016
2-Abilene,Nolan,2019,48353,-100.4060989,32.3034718,4027,15589,Northwest,0,34,0,8.443009684628755
2-Abilene,Nolan,2020,48353,-100.4060989,32.3034718,4039,15642,Northwest,0,35,0,8.665511265164644
2-Abilene,Nolan,2021,48353,-100.4060989,32.3034718,4042,15689,Northwest,0,49,0,12.122711528946066
2-Abilene,Runnels,2011,48399,-99.97624799,31.83105393,2602,10525,Northwest,2,10,19.002375296912113,3.843197540353574
2-Abilene,Runnels,2012,48399,-99.97624799,31.83105393,2582,10568,Northwest,3,7,28.38758516275549,2.7110766847405112
2-Abilene,Runnels,2013,48399,-99.97624799,31.83105393,2577,10621,Northwest,2,15,18.830618585820545,5.820721769499419
2-Abilene,Runnels,2014,48399,-99.97624799,31.83105393,2563,10674,Northwest,1,14,9.368559115608019,5.462348809988295
2-Abilene,Runnels,2015,48399,-99.97624799,31.83105393,2534,10726,Northwest,1,22,9.323140033563304,8.681925808997633
2-Abilene,Runnels,2016,48399,-99.97624799,31.83105393,2508,10774,Northwest,1,5,9.281603861147207,1.993620414673046
2-Abilene,Runnels,2017,48399,-99.97624799,31.83105393,2535,10822,Northwest,1,12,9.240436148586214,4.733727810650888
2-Abilene,Runnels,2018,48399,-99.97624799,31.83105393,2551,10890,Northwest,0,14,0,5.488043904351235
2-Abilene,Runnels,2019,48399,-99.97624799,31.83105393,2567,10948,Northwest,0,15,0,5.84339696143358
2-Abilene,Runnels,2020,48399,-99.97624799,31.83105393,2576,11009,Northwest,0,7,0,2.717391304347826
2-Abilene,Runnels,2021,48399,-99.97624799,31.83105393,2590,11072,Northwest,0,10,0,3.8610038610038613
