Year,County,Region,Placement Intention,Count,Average Months since Termination of Parental Rights
2020,Cooke,3-Arlington,Not Permanent,13,24.0322580645161
2020,Cooke,3-Arlington,Permanent,2,1.67741935483871
2020,Coryell,7-Austin,Not Permanent,15,13.9827956989247
2020,Coryell,7-Austin,Permanent,38,4.83955857385399
2020,Crane,9-Midland,Permanent,1,10.8709677419355
2020,Crockett,9-Midland,Permanent,2,8.17741935483871
2020,Crosby,1-Lubbock,Not Permanent,1,8.80645161290323
2020,Dallam,1-Lubbock,Not Permanent,6,25.0161290322581
2020,Dallam,1-Lubbock,Permanent,3,7.59139784946237
2020,Dallas,3-Arlington,Not Permanent,165,33.3773216031281
2020,Dallas,3-Arlington,Permanent,242,15.6259664089576
2020,Dawson,9-Midland,Not Permanent,4,29.9112903225806
2020,Dawson,9-Midland,Permanent,6,4.81720430107527
2020,Deaf Smith,1-Lubbock,Not Permanent,4,58.0806451612903
2020,Deaf Smith,1-Lubbock,Permanent,3,17.9462365591398
2020,Delta,4-Tyler,Permanent,1,12.9354838709677
2020,Denton,3-Arlington,Not Permanent,44,23.6774193548387
2020,Denton,3-Arlington,Permanent,72,11.7441756272401
2020,DeWitt,8-San Antonio,Not Permanent,7,38.221198156682
2020,DeWitt,8-San Antonio,Permanent,3,4.83870967741935
2020,Dimmit,8-San Antonio,Not Permanent,2,54.3870967741935
2020,Dimmit,8-San Antonio,Permanent,1,26.6451612903226
2020,Donley,1-Lubbock,Not Permanent,1,20.5483870967742
2020,Donley,1-Lubbock,Permanent,1,20.5483870967742
2020,Duval,11-Edinburg,Not Permanent,4,75.0161290322581
2020,Eastland,2-Abilene,Not Permanent,4,45.8306451612903
2020,Eastland,2-Abilene,Permanent,2,11.8548387096774
2020,Ector,9-Midland,Not Permanent,29,21.0211345939933
2020,Ector,9-Midland,Permanent,43,6.90547636909227
2020,Ellis,3-Arlington,Not Permanent,5,19.3935483870968
2020,Ellis,3-Arlington,Permanent,7,3.1705069124424
2020,El Paso,10-El Paso,Not Permanent,47,32.3033630748113
2020,El Paso,10-El Paso,Permanent,32,6.0695564516129
2020,Erath,3-Arlington,Not Permanent,2,54.758064516129
2020,Falls,7-Austin,Not Permanent,4,4.66129032258065
2020,Falls,7-Austin,Permanent,3,4.64516129032258
2020,Fannin,3-Arlington,Not Permanent,4,31.008064516129
2020,Fannin,3-Arlington,Permanent,10,11
2020,Fayette,7-Austin,Not Permanent,3,8.60215053763441
2020,Fayette,7-Austin,Permanent,2,5.67741935483871
2020,Floyd,1-Lubbock,Permanent,1,1.54838709677419
2020,Fort Bend,6-Houston,Not Permanent,11,35.4369501466276
2020,Fort Bend,6-Houston,Permanent,11,10.9266862170088
2020,Franklin,4-Tyler,Permanent,5,13.8774193548387
2020,Freestone,7-Austin,Not Permanent,4,26.9112903225806
2020,Freestone,7-Austin,Permanent,5,5.96774193548387
2020,Frio,8-San Antonio,Not Permanent,20,22.2741935483871
2020,Frio,8-San Antonio,Permanent,17,10.5066413662239
2020,Gaines,9-Midland,Not Permanent,5,31.2
2020,Galveston,6-Houston,Not Permanent,14,27.9539170506912
2020,Galveston,6-Houston,Permanent,22,13.7052785923754
2020,Garza,1-Lubbock,Not Permanent,1,11.3548387096774
2020,Gillespie,8-San Antonio,Not Permanent,1,75.9677419354839
2020,Gillespie,8-San Antonio,Permanent,3,9.24731182795699
2020,Goliad,8-San Antonio,Permanent,1,12.0645161290323
2020,Gonzales,8-San Antonio,Not Permanent,4,25.5161290322581
2020,Gonzales,8-San Antonio,Permanent,2,1.54838709677419
2020,Gray,1-Lubbock,Not Permanent,3,71.8279569892473
2020,Gray,1-Lubbock,Permanent,10,7.44193548387097
2020,Grayson,3-Arlington,Not Permanent,14,17.9216589861751
2020,Grayson,3-Arlington,Permanent,30,7.29354838709677
2020,Gregg,4-Tyler,Not Permanent,16,55.070564516129
2020,Gregg,4-Tyler,Permanent,36,10.7105734767025
2020,Grimes,7-Austin,Not Permanent,4,13.0887096774194
2020,Grimes,7-Austin,Permanent,3,14.0537634408602
2020,Guadalupe,8-San Antonio,Not Permanent,6,21.8225806451613
2020,Guadalupe,8-San Antonio,Permanent,12,10.8333333333333
2020,Hale,1-Lubbock,Not Permanent,5,51.3741935483871
2020,Hale,1-Lubbock,Permanent,8,10.4274193548387
2020,Hall,1-Lubbock,Not Permanent,4,28.241935483871
2020,Hall,1-Lubbock,Permanent,1,12.7096774193548
2020,Hamilton,7-Austin,Not Permanent,1,9.80645161290323
2020,Hamilton,7-Austin,Permanent,1,8.64516129032258
2020,Hardeman,2-Abilene,Permanent,1,14.3548387096774
2020,Hardin,5-Beaumont,Not Permanent,4,28.1451612903226
2020,Hardin,5-Beaumont,Permanent,8,16.616935483871
2020,Harris,6-Houston,Not Permanent,340,34.9210626185958
2020,Harris,6-Houston,Permanent,291,20.0247200975502
2020,Harrison,4-Tyler,Not Permanent,7,28.0691244239631
2020,Harrison,4-Tyler,Permanent,5,10.4903225806452
2020,Haskell,2-Abilene,Not Permanent,2,14.4032258064516
2020,Haskell,2-Abilene,Permanent,4,17.241935483871
2020,Hays,7-Austin,Not Permanent,19,12.0288624787776
2020,Hays,7-Austin,Permanent,43,8.13203300825206
2020,Henderson,4-Tyler,Not Permanent,19,26.0831918505942
2020,Henderson,4-Tyler,Permanent,29,7.16017797552836
2020,Hidalgo,11-Edinburg,Not Permanent,29,25.9399332591769
2020,Hidalgo,11-Edinburg,Permanent,16,7.69354838709677
2020,Hill,7-Austin,Not Permanent,8,30.0524193548387
2020,Hill,7-Austin,Permanent,11,13.1876832844575
2020,Hockley,1-Lubbock,Not Permanent,3,34.6559139784946
2020,Hockley,1-Lubbock,Permanent,8,16.0443548387097
2020,Hood,3-Arlington,Not Permanent,6,37.7903225806452
2020,Hood,3-Arlington,Permanent,3,24.8387096774194
2020,Hopkins,4-Tyler,Permanent,7,3.35023041474654
2020,Houston,5-Beaumont,Not Permanent,5,3.38064516129032
2020,Houston,5-Beaumont,Permanent,5,6.84516129032258
2020,Howard,9-Midland,Not Permanent,9,18.1863799283154
2020,Howard,9-Midland,Permanent,2,34.9838709677419
2020,Hunt,3-Arlington,Not Permanent,13,18.5062034739454
2020,Hunt,3-Arlington,Permanent,11,6.84457478005865
2020,Hutchinson,1-Lubbock,Not Permanent,4,63.6209677419355
2020,Hutchinson,1-Lubbock,Permanent,7,1.9815668202765
2020,Irion,9-Midland,Not Permanent,1,35.6129032258065
2020,Jack,2-Abilene,Permanent,1,0.806451612903226
2020,Jackson,8-San Antonio,Not Permanent,5,34.658064516129
2020,Jackson,8-San Antonio,Permanent,4,32.5241935483871
2020,Jasper,5-Beaumont,Not Permanent,6,12.3494623655914
2020,Jasper,5-Beaumont,Permanent,3,21.2150537634409
2020,Jefferson,5-Beaumont,Not Permanent,30,15.3741935483871
2020,Jefferson,5-Beaumont,Permanent,49,8.55497037524687
2020,Jim Hogg,11-Edinburg,Not Permanent,1,68.6451612903226
2020,Jim Wells,11-Edinburg,Not Permanent,13,39.605459057072
2020,Jim Wells,11-Edinburg,Permanent,4,23.1612903225806
2020,Johnson,3-Arlington,Not Permanent,29,17.8954393770857
2020,Johnson,3-Arlington,Permanent,9,18.2114695340502
2020,Jones,2-Abilene,Not Permanent,8,17.4677419354839
2020,Jones,2-Abilene,Permanent,6,17.3978494623656
2020,Karnes,8-San Antonio,Not Permanent,6,40.2258064516129
2020,Karnes,8-San Antonio,Permanent,3,13.6236559139785
2020,Kaufman,3-Arlington,Not Permanent,6,18.7634408602151
2020,Kaufman,3-Arlington,Permanent,11,9.36070381231672
2020,Kendall,8-San Antonio,Not Permanent,1,7.06451612903226
2020,Kendall,8-San Antonio,Permanent,1,4.06451612903226
2020,Kerr,8-San Antonio,Not Permanent,1,48.6774193548387
2020,Kerr,8-San Antonio,Permanent,1,13.4516129032258
2020,Kimble,9-Midland,Not Permanent,1,17.8064516129032
2020,Kleberg,11-Edinburg,Not Permanent,4,43.7096774193548
2020,Kleberg,11-Edinburg,Permanent,2,0.806451612903226
2020,Lamar,4-Tyler,Not Permanent,6,34.8225806451613
2020,Lamar,4-Tyler,Permanent,17,25.8140417457306
2020,Lamb,1-Lubbock,Not Permanent,2,5.58064516129032
2020,Lamb,1-Lubbock,Permanent,3,5.58064516129032
2020,Lampasas,7-Austin,Permanent,13,12.439205955335
2020,La Salle,8-San Antonio,Not Permanent,1,2.74193548387097
2020,La Salle,8-San Antonio,Permanent,1,6.90322580645161
2020,Lavaca,8-San Antonio,Permanent,2,8.67741935483871
2020,Lee,7-Austin,Not Permanent,1,36.9677419354839
2020,Lee,7-Austin,Permanent,1,6.19354838709677
2020,Leon,7-Austin,Not Permanent,1,104.935483870968
2020,Leon,7-Austin,Permanent,1,17.7741935483871
2020,Liberty,6-Houston,Not Permanent,8,33.3104838709677
2020,Liberty,6-Houston,Permanent,9,22.4336917562724
2020,Limestone,7-Austin,Not Permanent,5,8.69032258064516
2020,Limestone,7-Austin,Permanent,8,4.00403225806452
2020,Live Oak,11-Edinburg,Permanent,2,3.87096774193548
2020,Llano,7-Austin,Not Permanent,1,46.6129032258065
2020,Llano,7-Austin,Permanent,7,5.23502304147465
2020,Lubbock,1-Lubbock,Not Permanent,63,26.4772145417307
2020,Lubbock,1-Lubbock,Permanent,113,9.8775335426777
2020,Lynn,1-Lubbock,Not Permanent,1,55.2903225806452
2020,Lynn,1-Lubbock,Permanent,2,9.40322580645161
2020,Madison,7-Austin,Not Permanent,1,14.0967741935484
2020,Marion,4-Tyler,Not Permanent,1,12.2903225806452
2020,Marion,4-Tyler,Permanent,1,6.58064516129032
2020,Mason,9-Midland,Not Permanent,6,14.6612903225806
2020,Matagorda,6-Houston,Not Permanent,2,31.6935483870968
2020,Matagorda,6-Houston,Permanent,4,11.7016129032258
2020,Maverick,8-San Antonio,Not Permanent,7,6.95852534562212
2020,Maverick,8-San Antonio,Permanent,1,11
2020,McCulloch,9-Midland,Not Permanent,3,20.247311827957
2020,McCulloch,9-Midland,Permanent,9,10.4121863799283
2020,McLennan,7-Austin,Not Permanent,36,37.3082437275986
2020,McLennan,7-Austin,Permanent,148,10.9533565823888
2020,Medina,8-San Antonio,Not Permanent,21,16.7035330261137
2020,Medina,8-San Antonio,Permanent,28,7.06336405529954
2020,Midland,9-Midland,Not Permanent,14,19.6589861751152
2020,Midland,9-Midland,Permanent,9,7.94623655913978
2020,Milam,7-Austin,Not Permanent,13,14.2456575682382
2020,Milam,7-Austin,Permanent,7,4.77880184331797
2020,Mills,7-Austin,Not Permanent,1,24.0967741935484
2020,Mills,7-Austin,Permanent,1,7
2020,Montague,2-Abilene,Not Permanent,1,7.48387096774194
2020,Montague,2-Abilene,Permanent,2,14.8548387096774
2020,Montgomery,6-Houston,Not Permanent,25,17.7883870967742
2020,Montgomery,6-Houston,Permanent,42,11.1182795698925
2020,Moore,1-Lubbock,Not Permanent,5,82.941935483871
2020,Moore,1-Lubbock,Permanent,1,15.8064516129032
2020,Morris,4-Tyler,Not Permanent,1,11.1612903225806
2020,Morris,4-Tyler,Permanent,1,0.580645161290323
2020,Nacogdoches,5-Beaumont,Not Permanent,13,35.0942928039702
2020,Nacogdoches,5-Beaumont,Permanent,32,13.4052419354839
2020,Navarro,3-Arlington,Not Permanent,7,20.6543778801843
2020,Navarro,3-Arlington,Permanent,9,11.5268817204301
2020,Newton,5-Beaumont,Not Permanent,1,81.3548387096774
2020,Newton,5-Beaumont,Permanent,1,1.25806451612903
2020,Nolan,2-Abilene,Not Permanent,4,38.8548387096774
2020,Nolan,2-Abilene,Permanent,3,13.752688172043
2020,Nueces,11-Edinburg,Not Permanent,45,39.6351254480287
2020,Nueces,11-Edinburg,Permanent,33,18.8797653958944
2020,Oldham,1-Lubbock,Permanent,4,12.3870967741935
2020,Orange,5-Beaumont,Not Permanent,14,29.3617511520737
2020,Orange,5-Beaumont,Permanent,39,11.4722911497105
2020,Palo Pinto,3-Arlington,Not Permanent,13,44.258064516129
2020,Palo Pinto,3-Arlington,Permanent,4,10.4677419354839
2020,Panola,4-Tyler,Not Permanent,4,45.2661290322581
2020,Panola,4-Tyler,Permanent,5,31.5032258064516
2020,Parker,3-Arlington,Not Permanent,24,25.9543010752688
2020,Parker,3-Arlington,Permanent,9,14.1182795698925
2020,Parmer,1-Lubbock,Permanent,2,1.64516129032258
2020,Pecos,9-Midland,Not Permanent,1,17.3548387096774
2020,Pecos,9-Midland,Permanent,2,6.46774193548387
2020,Polk,5-Beaumont,Not Permanent,3,11.7096774193548
2020,Polk,5-Beaumont,Permanent,6,18.5322580645161
2020,Potter,1-Lubbock,Not Permanent,51,24.5401644528779
2020,Potter,1-Lubbock,Permanent,53,10.1874619598296
2020,Rains,4-Tyler,Not Permanent,6,11.1720430107527
2020,Rains,4-Tyler,Permanent,4,10.008064516129
2020,Randall,1-Lubbock,Not Permanent,27,29.1326164874552
2020,Randall,1-Lubbock,Permanent,24,12.0161290322581
2020,Reagan,9-Midland,Not Permanent,1,3.80645161290323
2020,Real,8-San Antonio,Permanent,2,9.08064516129032
2020,Red River,4-Tyler,Not Permanent,2,57.3225806451613
2020,Red River,4-Tyler,Permanent,4,28.0806451612903
2020,Reeves,9-Midland,Permanent,4,12.7822580645161
2020,Robertson,7-Austin,Not Permanent,6,10.3010752688172
2020,Robertson,7-Austin,Permanent,1,4.12903225806452
2020,Rockwall,3-Arlington,Not Permanent,7,12.0967741935484
2020,Rockwall,3-Arlington,Permanent,5,5.01935483870968
2020,Runnels,2-Abilene,Not Permanent,3,4.01075268817204
2020,Runnels,2-Abilene,Permanent,6,11.2795698924731
2020,Rusk,4-Tyler,Not Permanent,4,30.3064516129032
2020,Rusk,4-Tyler,Permanent,12,13.5887096774194
2020,Sabine,5-Beaumont,Not Permanent,2,14.5161290322581
2020,Sabine,5-Beaumont,Permanent,1,1.93548387096774
2020,San Jacinto,5-Beaumont,Permanent,6,7.86559139784946
2020,San Patricio,11-Edinburg,Not Permanent,13,27.2009925558313
2020,San Patricio,11-Edinburg,Permanent,18,6.68100358422939
2020,San Saba,7-Austin,Not Permanent,2,13.258064516129
2020,San Saba,7-Austin,Permanent,2,4.09677419354839
2020,Scurry,2-Abilene,Not Permanent,2,15.2903225806452
2020,Scurry,2-Abilene,Permanent,2,15.2903225806452
2020,Shelby,5-Beaumont,Permanent,6,6.49462365591398
2020,Sherman,1-Lubbock,Permanent,2,5.35483870967742
2020,Smith,4-Tyler,Not Permanent,24,17.4852150537634
2020,Smith,4-Tyler,Permanent,40,8.53951612903226
2020,Somervell,3-Arlington,Not Permanent,4,17.6774193548387
2020,Starr,11-Edinburg,Not Permanent,1,55.2903225806452
2020,Stephens,2-Abilene,Not Permanent,1,76.2258064516129
2020,Stephens,2-Abilene,Permanent,1,6.58064516129032
2020,Stonewall,2-Abilene,Permanent,1,18.5806451612903
2020,Sutton,9-Midland,Not Permanent,1,1.67741935483871
2020,Swisher,1-Lubbock,Permanent,1,25.9032258064516
2020,Tarrant,3-Arlington,Not Permanent,179,24.6646242566228
2020,Tarrant,3-Arlington,Permanent,29,13.8854282536151
2020,Taylor,2-Abilene,Not Permanent,42,15.3279569892473
2020,Taylor,2-Abilene,Permanent,49,13.0776826859776
2020,Terry,1-Lubbock,Not Permanent,2,33.0967741935484
2020,Throckmorton,2-Abilene,Not Permanent,1,12.8064516129032
2020,Titus,4-Tyler,Not Permanent,11,49.7800586510264
2020,Titus,4-Tyler,Permanent,11,8.48093841642229
2020,Tom Green,9-Midland,Not Permanent,26,27.6712158808933
2020,Tom Green,9-Midland,Permanent,28,14.1970046082949
2020,Travis,7-Austin,Not Permanent,49,20.466754443713
2020,Travis,7-Austin,Permanent,167,11.138883523276
2020,Trinity,5-Beaumont,Not Permanent,1,34.0322580645161
2020,Trinity,5-Beaumont,Permanent,5,19.7548387096774
2020,Tyler,5-Beaumont,Not Permanent,8,10.9233870967742
2020,Tyler,5-Beaumont,Permanent,2,17.3870967741935
2020,Upshur,4-Tyler,Not Permanent,19,16.3157894736842
2020,Upshur,4-Tyler,Permanent,18,8.6326164874552
2020,Uvalde,8-San Antonio,Not Permanent,7,28.8617511520737
2020,Uvalde,8-San Antonio,Permanent,13,22.3101736972705
2020,Val Verde,8-San Antonio,Not Permanent,9,9.3405017921147
2020,Val Verde,8-San Antonio,Permanent,13,5.57816377171216
2020,Van Zandt,4-Tyler,Not Permanent,20,21.4403225806452
2020,Van Zandt,4-Tyler,Permanent,16,11.6209677419355
2020,Victoria,8-San Antonio,Not Permanent,24,31.9610215053763
2020,Victoria,8-San Antonio,Permanent,40,12.5927419354839
2020,Walker,6-Houston,Not Permanent,1,26.6129032258065
2020,Walker,6-Houston,Permanent,1,17.6129032258065
2020,Waller,6-Houston,Not Permanent,2,52.6451612903226
2020,Waller,6-Houston,Permanent,2,18.5161290322581
2020,Ward,9-Midland,Not Permanent,4,16.1532258064516
2020,Ward,9-Midland,Permanent,2,2.17741935483871
2020,Washington,7-Austin,Not Permanent,1,16.9354838709677
2020,Webb,11-Edinburg,Not Permanent,43,60.264816204051
2020,Webb,11-Edinburg,Permanent,15,25.8
2020,Wharton,6-Houston,Not Permanent,2,6.53225806451613
2020,Wheeler,1-Lubbock,Permanent,1,3.06451612903226
2020,Wichita,2-Abilene,Not Permanent,36,24.3243727598566
2020,Wichita,2-Abilene,Permanent,15,8.59139784946237
2020,Wilbarger,2-Abilene,Not Permanent,2,14.8387096774194
2020,Wilbarger,2-Abilene,Permanent,1,25.4193548387097
2020,Willacy,11-Edinburg,Not Permanent,4,14.7741935483871
2020,Willacy,11-Edinburg,Permanent,2,7.88709677419355
2020,Williamson,7-Austin,Not Permanent,21,29.5299539170507
2020,Williamson,7-Austin,Permanent,37,12.561464690497
2020,Wilson,8-San Antonio,Not Permanent,7,8.88018433179724
2020,Wilson,8-San Antonio,Permanent,5,7.04516129032258
2020,Winkler,9-Midland,Permanent,3,10.9032258064516
2020,Wise,3-Arlington,Not Permanent,11,17.1906158357771
2020,Wise,3-Arlington,Permanent,3,10.3440860215054
2020,Wood,4-Tyler,Not Permanent,1,77.2258064516129
2020,Wood,4-Tyler,Permanent,7,19.5345622119816
2020,Yoakum,1-Lubbock,Not Permanent,1,70.4838709677419
2020,Young,2-Abilene,Not Permanent,1,6.58064516129032
2020,Young,2-Abilene,Permanent,5,7.52903225806452
2020,Zapata,11-Edinburg,Not Permanent,3,76.8817204301075
2020,Zapata,11-Edinburg,Permanent,1,99.6774193548387
2020,Zavala,8-San Antonio,Permanent,2,13.2741935483871
2019,Anderson,4-Tyler,Not Permanent,8,28.7661290322581
2019,Anderson,4-Tyler,Permanent,14,14.4815668202765
2019,Andrews,9-Midland,Not Permanent,7,48.4009216589862
2019,Andrews,9-Midland,Permanent,2,13.758064516129
2019,Angelina,5-Beaumont,Not Permanent,16,19.0241935483871
2019,Angelina,5-Beaumont,Permanent,21,7.43932411674347
2019,Aransas,11-Edinburg,Not Permanent,7,27.9124423963134
2019,Aransas,11-Edinburg,Permanent,17,7.65085388994307
2019,Atascosa,8-San Antonio,Not Permanent,24,26.3064516129032
2019,Atascosa,8-San Antonio,Permanent,18,9.1326164874552
2019,Austin,6-Houston,Not Permanent,1,52.4838709677419
2019,Bailey,1-Lubbock,Not Permanent,2,52
2019,Bailey,1-Lubbock,Permanent,2,3.56451612903226
2019,Bandera,8-San Antonio,Not Permanent,11,7.70674486803519
2019,Bandera,8-San Antonio,Permanent,4,13.9193548387097
2019,Bastrop,7-Austin,Not Permanent,9,32.0430107526882
2019,Bastrop,7-Austin,Permanent,23,10.4838709677419
2019,Bee,11-Edinburg,Not Permanent,8,14.25
2019,Bee,11-Edinburg,Permanent,10,10.3225806451613
2019,Bell,7-Austin,Not Permanent,43,21.8717179294824
2019,Bell,7-Austin,Permanent,133,10.0283773951007
2019,Bexar,8-San Antonio,Not Permanent,358,23.1457019282754
2019,Bexar,8-San Antonio,Permanent,670,9.31949927780453
2019,Blanco,7-Austin,Not Permanent,3,21.9677419354839
2019,Blanco,7-Austin,Permanent,5,9.85161290322581
2019,Bosque,7-Austin,Not Permanent,8,42.375
2019,Bosque,7-Austin,Permanent,7,4.49769585253456
2019,Bowie,4-Tyler,Not Permanent,4,25.3467741935484
2019,Bowie,4-Tyler,Permanent,11,12.8563049853372
2019,Brazoria,6-Houston,Not Permanent,26,21.9230769230769
2019,Brazoria,6-Houston,Permanent,20,13.1790322580645
2019,Brazos,7-Austin,Not Permanent,11,20.475073313783
2019,Brazos,7-Austin,Permanent,16,14.6814516129032
2019,Brown,2-Abilene,Not Permanent,18,28.3476702508961
2019,Brown,2-Abilene,Permanent,15,12.0731182795699
2019,Burleson,7-Austin,Not Permanent,2,66.2741935483871
2019,Burleson,7-Austin,Permanent,7,3.46082949308756
2019,Burnet,7-Austin,Not Permanent,2,23.3709677419355
2019,Burnet,7-Austin,Permanent,24,5.46505376344086
2019,Caldwell,7-Austin,Not Permanent,5,19.7032258064516
2019,Caldwell,7-Austin,Permanent,21,7.9047619047619
2019,Calhoun,8-San Antonio,Permanent,4,10.3629032258065
2019,Callahan,2-Abilene,Not Permanent,1,79
2019,Cameron,11-Edinburg,Not Permanent,28,29.2188940092166
2019,Cameron,11-Edinburg,Permanent,4,1.09677419354839
2019,Camp,4-Tyler,Not Permanent,2,11.1612903225806
2019,Camp,4-Tyler,Permanent,6,8.05376344086022
2019,Carson,1-Lubbock,Not Permanent,2,4.06451612903226
2019,Carson,1-Lubbock,Permanent,3,10.0860215053763
2019,Cass,4-Tyler,Not Permanent,4,9.21774193548387
2019,Castro,1-Lubbock,Permanent,1,19.4193548387097
2019,Chambers,6-Houston,Not Permanent,1,52.2903225806452
2019,Chambers,6-Houston,Permanent,1,14.4193548387097
2019,Cherokee,4-Tyler,Not Permanent,11,31.9266862170088
2019,Cherokee,4-Tyler,Permanent,23,8.14586255259467
2019,Childress,1-Lubbock,Not Permanent,3,41.752688172043
2019,Clay,2-Abilene,Permanent,3,4.18279569892473
2019,Coleman,2-Abilene,Not Permanent,2,46.741935483871
2019,Coleman,2-Abilene,Permanent,8,15.8508064516129
2019,Collin,3-Arlington,Not Permanent,31,25.3860561914672
2019,Collin,3-Arlington,Permanent,17,13.8785578747628
2019,Collingsworth,1-Lubbock,Permanent,2,2.7741935483871
2019,Colorado,6-Houston,Not Permanent,1,10.2903225806452
2019,Comal,8-San Antonio,Not Permanent,22,11.9868035190616
2019,Comal,8-San Antonio,Permanent,25,12.5935483870968
2019,Comanche,2-Abilene,Not Permanent,2,13.9677419354839
2019,Comanche,2-Abilene,Permanent,4,5.99193548387097
2019,Concho,9-Midland,Not Permanent,3,22.1182795698925
2019,Cooke,3-Arlington,Not Permanent,27,10.8064516129032
2019,Cooke,3-Arlington,Permanent,12,10.4354838709677
2019,Coryell,7-Austin,Not Permanent,7,15.0092165898618
2019,Coryell,7-Austin,Permanent,21,8.8494623655914
2019,Crockett,9-Midland,Not Permanent,2,0.709677419354839
2019,Crockett,9-Midland,Permanent,2,2.19354838709677
2019,Crosby,1-Lubbock,Permanent,4,12.9032258064516
2019,Dallam,1-Lubbock,Not Permanent,6,19.4354838709677
2019,Dallam,1-Lubbock,Permanent,4,6.74193548387097
2019,Dallas,3-Arlington,Not Permanent,239,28.5987312727764
2019,Dallas,3-Arlington,Permanent,190,16.9405772495756
2019,Dawson,9-Midland,Not Permanent,6,28.8602150537634
2019,Dawson,9-Midland,Permanent,4,25.0645161290323
2019,Deaf Smith,1-Lubbock,Not Permanent,2,101.709677419355
2019,Deaf Smith,1-Lubbock,Permanent,5,24.8451612903226
2019,Delta,4-Tyler,Permanent,1,0.935483870967742
