Econ_Region,Year,County,Region,fips,lon,lat,Child_Population,Total_Population,DFPS_children_Total_County,Adopt_Need_Total_County,Homes_Total_County,Total_Families_Served_HOPES,Total_Families_Served_HIP,Total_Families_Served_TNFP,Total_Families_Served_THV_MIECHV,Total_Families_Served_THV_STATE,Total_Families_Served_THV,Physician_Access,Uninsured Rate,Graduation Rate,Personal Income per Capita,Average Wages,Population Density
Upper East,2014,Rusk,4-Tyler,48401,-94.76169577,32.10803224,11824,53097,159,8,12,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Cherokee,4-Tyler,48073,-95.16515234,31.83695632,13267,51438,177,42,2,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Red River,4-Tyler,48387,-95.0501886,33.62074539,2602,12789,33,3,1,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Van Zandt,4-Tyler,48467,-95.8364862,32.56368961,12325,53704,191,27,15,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Anderson,4-Tyler,48001,-95.65251774,31.81321543,11234,58428,134,15,5,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Wood,4-Tyler,48499,-95.38206498,32.78634374,8595,43328,164,24,5,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Morris,4-Tyler,48343,-94.73205137,33.11368507,2830,12743,21,1,3,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Panola,4-Tyler,48365,-94.30552858,32.16222886,5899,24155,34,5,1,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Bowie,4-Tyler,48037,-94.42324298,33.44572786,20939,92584,211,34,14,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Titus,4-Tyler,48449,-94.96509786,33.2160906,9473,32663,47,9,NA,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Hopkins,4-Tyler,48223,-95.56414173,33.14933822,8687,35958,90,7,1,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Smith,4-Tyler,48423,-95.26909511,32.37514553,55061,220076,485,53,17,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Harrison,4-Tyler,48203,-94.37155736,32.54814898,17041,66764,144,17,12,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Cass,4-Tyler,48067,-94.34348771,33.07750446,6804,30489,95,4,4,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Delta,4-Tyler,48119,-95.67221685,33.38623601,1116,5281,21,1,3,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Lamar,4-Tyler,48277,-95.57110784,33.66746186,11602,49938,138,5,8,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Upshur,4-Tyler,48459,-94.94132011,32.7362827,9348,40201,84,13,10,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Franklin,4-Tyler,48159,-95.21841437,33.17550691,2630,10700,29,1,3,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Henderson,4-Tyler,48213,-95.85356847,32.21188078,17359,79723,291,31,11,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Camp,4-Tyler,48063,-94.97860185,32.97321771,3279,12758,54,7,3,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Rains,4-Tyler,48379,-95.79347545,32.87004212,2204,11102,22,5,NA,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2014,Marion,4-Tyler,48315,-94.35725239,32.79797929,1928,10478,22,5,NA,NA,NA,NA,NA,NA,NA,171,21.9,93.6,38703,40343,73
Upper East,2015,Anderson,4-Tyler,48001,-95.65251774,31.81321543,11164,58408,147,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Cass,4-Tyler,48067,-94.34348771,33.07750446,6784,30486,86,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Cherokee,4-Tyler,48073,-95.16515234,31.83695632,13290,51614,195,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Bowie,4-Tyler,48037,-94.42324298,33.44572786,20690,92594,207,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Delta,4-Tyler,48119,-95.67221685,33.38623601,1115,5299,24,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Camp,4-Tyler,48063,-94.97860185,32.97321771,3272,12863,46,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Henderson,4-Tyler,48213,-95.85356847,32.21188078,17257,80005,350,28,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Lamar,4-Tyler,48277,-95.57110784,33.66746186,11521,49980,173,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Franklin,4-Tyler,48159,-95.21841437,33.17550691,2649,10730,29,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Gregg,4-Tyler,48183,-94.81723694,32.48036452,31730,124043,382,53,12,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Harrison,4-Tyler,48203,-94.37155736,32.54814898,17077,67021,164,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Hopkins,4-Tyler,48223,-95.56414173,33.14933822,8677,36161,104,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Marion,4-Tyler,48315,-94.35725239,32.79797929,1929,10458,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Van Zandt,4-Tyler,48467,-95.8364862,32.56368961,12317,54009,199,30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Smith,4-Tyler,48423,-95.26909511,32.37514553,55462,222690,537,58,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Morris,4-Tyler,48343,-94.73205137,33.11368507,2810,12698,28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Panola,4-Tyler,48365,-94.30552858,32.16222886,5922,24238,52,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Rains,4-Tyler,48379,-95.79347545,32.87004212,2187,11147,20,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Red River,4-Tyler,48387,-95.0501886,33.62074539,2591,12770,38,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Wood,4-Tyler,48499,-95.38206498,32.78634374,8626,43677,136,41,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Upshur,4-Tyler,48459,-94.94132011,32.7362827,9278,40422,89,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Rusk,4-Tyler,48401,-94.76169577,32.10803224,11753,53046,188,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2015,Titus,4-Tyler,48449,-94.96509786,33.2160906,9389,32731,73,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Anderson,4-Tyler,48001,-95.65251774,31.81321543,11160,58382,162,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Bowie,4-Tyler,48037,-94.42324298,33.44572786,20510,92597,235,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Cherokee,4-Tyler,48073,-95.16515234,31.83695632,13317,51738,217,38,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Camp,4-Tyler,48063,-94.97860185,32.97321771,3266,12957,33,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Cass,4-Tyler,48067,-94.34348771,33.07750446,6757,30472,108,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Harrison,4-Tyler,48203,-94.37155736,32.54814898,17121,67300,180,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Henderson,4-Tyler,48213,-95.85356847,32.21188078,17177,80279,419,29,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Lamar,4-Tyler,48277,-95.57110784,33.66746186,11465,50006,170,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Hopkins,4-Tyler,48223,-95.56414173,33.14933822,8686,36353,113,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Gregg,4-Tyler,48183,-94.81723694,32.48036452,31779,124421,429,54,12,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Delta,4-Tyler,48119,-95.67221685,33.38623601,1127,5323,13,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Morris,4-Tyler,48343,-94.73205137,33.11368507,2787,12649,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Panola,4-Tyler,48365,-94.30552858,32.16222886,5927,24321,69,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Franklin,4-Tyler,48159,-95.21841437,33.17550691,2675,10763,33,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Marion,4-Tyler,48315,-94.35725239,32.79797929,1911,10433,36,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Upshur,4-Tyler,48459,-94.94132011,32.7362827,9237,40659,116,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Rains,4-Tyler,48379,-95.79347545,32.87004212,2151,11187,33,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Van Zandt,4-Tyler,48467,-95.8364862,32.56368961,12310,54304,236,26,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Red River,4-Tyler,48387,-95.0501886,33.62074539,2585,12741,48,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Titus,4-Tyler,48449,-94.96509786,33.2160906,9343,32805,87,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Rusk,4-Tyler,48401,-94.76169577,32.10803224,11679,52986,193,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Wood,4-Tyler,48499,-95.38206498,32.78634374,8701,44009,126,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2016,Smith,4-Tyler,48423,-95.26909511,32.37514553,55826,225242,562,46,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Anderson,4-Tyler,48001,-95.65251774,31.81321543,11039,58342,179,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Bowie,4-Tyler,48037,-94.42324298,33.44572786,20273,92598,230,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Delta,4-Tyler,48119,-95.67221685,33.38623601,1124,5340,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Camp,4-Tyler,48063,-94.97860185,32.97321771,3260,13047,41,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Cass,4-Tyler,48067,-94.34348771,33.07750446,6719,30442,85,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Cherokee,4-Tyler,48073,-95.16515234,31.83695632,13272,51873,221,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Gregg,4-Tyler,48183,-94.81723694,32.48036452,31821,124780,448,53,14,186,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Franklin,4-Tyler,48159,-95.21841437,33.17550691,2703,10802,27,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Harrison,4-Tyler,48203,-94.37155736,32.54814898,17199,67523,187,6,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Lamar,4-Tyler,48277,-95.57110784,33.66746186,11418,50022,209,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Rusk,4-Tyler,48401,-94.76169577,32.10803224,11608,52941,168,15,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Henderson,4-Tyler,48213,-95.85356847,32.21188078,17089,80527,396,33,13,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Van Zandt,4-Tyler,48467,-95.8364862,32.56368961,12321,54600,213,45,12,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Morris,4-Tyler,48343,-94.73205137,33.11368507,2774,12593,31,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Titus,4-Tyler,48449,-94.96509786,33.2160906,9273,32855,85,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Hopkins,4-Tyler,48223,-95.56414173,33.14933822,8663,36535,118,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Marion,4-Tyler,48315,-94.35725239,32.79797929,1913,10409,55,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Upshur,4-Tyler,48459,-94.94132011,32.7362827,9210,40887,167,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Rains,4-Tyler,48379,-95.79347545,32.87004212,2149,11234,36,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Red River,4-Tyler,48387,-95.0501886,33.62074539,2575,12701,45,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Wood,4-Tyler,48499,-95.38206498,32.78634374,8742,44331,143,15,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Panola,4-Tyler,48365,-94.30552858,32.16222886,5936,24402,78,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2017,Smith,4-Tyler,48423,-95.26909511,32.37514553,56223,227753,485,35,35,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Anderson,4-Tyler,48001,-95.65251774,31.81321543,10938,58293,215,24,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Cass,4-Tyler,48067,-94.34348771,33.07750446,6687,30399,57,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Franklin,4-Tyler,48159,-95.21841437,33.17550691,2721,10847,22,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Bowie,4-Tyler,48037,-94.42324298,33.44572786,20050,92615,180,25,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Camp,4-Tyler,48063,-94.97860185,32.97321771,3277,13145,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Cherokee,4-Tyler,48073,-95.16515234,31.83695632,13254,51985,247,41,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Harrison,4-Tyler,48203,-94.37155736,32.54814898,17221,67764,183,21,19,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Hopkins,4-Tyler,48223,-95.56414173,33.14933822,8668,36710,93,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Marion,4-Tyler,48315,-94.35725239,32.79797929,1923,10389,38,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Delta,4-Tyler,48119,-95.67221685,33.38623601,1118,5355,13,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Red River,4-Tyler,48387,-95.0501886,33.62074539,2571,12673,29,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Van Zandt,4-Tyler,48467,-95.8364862,32.56368961,12325,54886,185,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Lamar,4-Tyler,48277,-95.57110784,33.66746186,11364,50031,196,23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Gregg,4-Tyler,48183,-94.81723694,32.48036452,31825,125113,553,40,14,234,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Henderson,4-Tyler,48213,-95.85356847,32.21188078,16997,80755,381,57,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Morris,4-Tyler,48343,-94.73205137,33.11368507,2769,12551,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Panola,4-Tyler,48365,-94.30552858,32.16222886,5951,24471,71,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Upshur,4-Tyler,48459,-94.94132011,32.7362827,9164,41140,219,24,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Titus,4-Tyler,48449,-94.96509786,33.2160906,9247,32896,91,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Rains,4-Tyler,48379,-95.79347545,32.87004212,2158,11281,38,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Rusk,4-Tyler,48401,-94.76169577,32.10803224,11502,52892,157,21,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Smith,4-Tyler,48423,-95.26909511,32.37514553,56574,230250,470,30,34,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2018,Wood,4-Tyler,48499,-95.38206498,32.78634374,8842,44666,120,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Anderson,4-Tyler,48001,-95.65251774,31.81321543,10851,58248,250,22,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Cass,4-Tyler,48067,-94.34348771,33.07750446,6695,30365,56,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Cherokee,4-Tyler,48073,-95.16515234,31.83695632,13208,52090,220,34,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Bowie,4-Tyler,48037,-94.42324298,33.44572786,19806,92596,182,15,14,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Camp,4-Tyler,48063,-94.97860185,32.97321771,3294,13231,50,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Lamar,4-Tyler,48277,-95.57110784,33.66746186,11303,50032,199,29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Hopkins,4-Tyler,48223,-95.56414173,33.14933822,8628,36879,105,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Delta,4-Tyler,48119,-95.67221685,33.38623601,1122,5366,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Henderson,4-Tyler,48213,-95.85356847,32.21188078,16918,80985,408,51,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Franklin,4-Tyler,48159,-95.21841437,33.17550691,2752,10885,29,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Red River,4-Tyler,48387,-95.0501886,33.62074539,2571,12645,37,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Marion,4-Tyler,48315,-94.35725239,32.79797929,1933,10343,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Gregg,4-Tyler,48183,-94.81723694,32.48036452,31888,125425,507,55,17,228,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Rains,4-Tyler,48379,-95.79347545,32.87004212,2170,11325,39,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Panola,4-Tyler,48365,-94.30552858,32.16222886,5943,24531,63,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Titus,4-Tyler,48449,-94.96509786,33.2160906,9166,32934,91,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Harrison,4-Tyler,48203,-94.37155736,32.54814898,17307,68004,183,16,10,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Wood,4-Tyler,48499,-95.38206498,32.78634374,8869,44993,84,11,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Upshur,4-Tyler,48459,-94.94132011,32.7362827,9154,41389,226,19,12,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Smith,4-Tyler,48423,-95.26909511,32.37514553,56849,232715,499,40,26,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Morris,4-Tyler,48343,-94.73205137,33.11368507,2765,12506,55,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Rusk,4-Tyler,48401,-94.76169577,32.10803224,11389,52822,165,20,11,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2019,Van Zandt,4-Tyler,48467,-95.8364862,32.56368961,12359,55170,193,39,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Anderson,4-Tyler,48001,-95.65251774,31.81321543,10766,58199,230,24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Cass,4-Tyler,48067,-94.34348771,33.07750446,6691,30327,57,5,7,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Upper East,2020,Cherokee,4-Tyler,48073,-95.16515234,31.83695632,13180,52178,210,39,8,NA,2,NA,4,NA,4,NA,NA,NA,NA,NA,NA
Upper East,2020,Bowie,4-Tyler,48037,-94.42324298,33.44572786,19598,92570,171,20,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Delta,4-Tyler,48119,-95.67221685,33.38623601,1123,5367,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Camp,4-Tyler,48063,-94.97860185,32.97321771,3304,13322,47,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Red River,4-Tyler,48387,-95.0501886,33.62074539,2580,12610,38,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Harrison,4-Tyler,48203,-94.37155736,32.54814898,17387,68247,161,12,14,19,NA,NA,24,NA,24,NA,NA,NA,NA,NA,NA
Upper East,2020,Gregg,4-Tyler,48183,-94.81723694,32.48036452,31879,125730,484,52,19,151,3,NA,223,NA,223,NA,NA,NA,NA,NA,NA
Upper East,2020,Rusk,4-Tyler,48401,-94.76169577,32.10803224,11349,52767,154,16,10,9,NA,NA,9,NA,9,NA,NA,NA,NA,NA,NA
Upper East,2020,Henderson,4-Tyler,48213,-95.85356847,32.21188078,16944,81179,432,48,11,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Lamar,4-Tyler,48277,-95.57110784,33.66746186,11333,50014,193,23,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Franklin,4-Tyler,48159,-95.21841437,33.17550691,2752,10924,31,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Marion,4-Tyler,48315,-94.35725239,32.79797929,1936,10294,37,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Titus,4-Tyler,48449,-94.96509786,33.2160906,9112,32953,92,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Hopkins,4-Tyler,48223,-95.56414173,33.14933822,8635,37040,103,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Morris,4-Tyler,48343,-94.73205137,33.11368507,2769,12448,49,2,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Upper East,2020,Rains,4-Tyler,48379,-95.79347545,32.87004212,2197,11378,34,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Upshur,4-Tyler,48459,-94.94132011,32.7362827,9140,41655,183,37,6,12,NA,NA,16,NA,16,NA,NA,NA,NA,NA,NA
Upper East,2020,Van Zandt,4-Tyler,48467,-95.8364862,32.56368961,12465,55469,207,36,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,2020,Smith,4-Tyler,48423,-95.26909511,32.37514553,57206,235143,501,64,15,NA,1,25,254,NA,254,NA,NA,NA,NA,NA,NA
Upper East,2020,Wood,4-Tyler,48499,-95.38206498,32.78634374,8963,45292,100,8,9,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA
Upper East,2020,Panola,4-Tyler,48365,-94.30552858,32.16222886,5956,24576,70,9,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Upper East,NA,Franklin,NA,48159,-95.21841437,33.17550691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,NA,Camp,NA,48063,-94.97860185,32.97321771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,NA,Hopkins,NA,48223,-95.56414173,33.14933822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,NA,Delta,NA,48119,-95.67221685,33.38623601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper East,NA,Red River,NA,48387,-95.0501886,33.62074539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
