Region,County,Year,fips,lon,lat,Child_Population,Total_Population,DFPS_children_Total_County,Adopt_Need_Total_County,Homes_Total_County,Removals_Total_County,Total_Families_Served_HOPES,Total_Families_Served_HIP,Total_Families_Served_TNFP,Total_Families_Served_THV_MIECHV,Total_Families_Served_THV_STATE,Total_Families_Served_THV
7-Austin,Washington,2013,48477,-96.40356575,30.2145299,7440,34048,61,11,4,26,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2014,48477,-96.40356575,30.2145299,7485,34207,64,7,4,25,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2015,48477,-96.40356575,30.2145299,7534,34373,63,10,6,22,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2016,48477,-96.40356575,30.2145299,7566,34545,63,2,3,27,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2017,48477,-96.40356575,30.2145299,7608,34698,57,3,2,26,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2018,48477,-96.40356575,30.2145299,7632,34859,57,8,2,31,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2019,48477,-96.40356575,30.2145299,7635,35010,73,9,2,34,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2020,48477,-96.40356575,30.2145299,7701,35155,58,1,4,23,NA,NA,NA,NA,NA,NA
7-Austin,Washington,2021,48477,-96.40356575,30.2145299,7709,35306,66,1,NA,40,NA,NA,NA,NA,NA,NA
7-Austin,Williamson,2011,48491,-97.60105467,30.64834941,124123,437474,580,71,44,188,NA,NA,NA,NA,NA,NA
7-Austin,Williamson,2012,48491,-97.60105467,30.64834941,126706,452627,504,NA,33,139,NA,NA,NA,NA,NA,NA
7-Austin,Williamson,2013,48491,-97.60105467,30.64834941,129412,468146,431,56,39,127,NA,NA,NA,NA,NA,NA
7-Austin,Williamson,2014,48491,-97.60105467,30.64834941,132120,484096,440,45,27,180,NA,NA,NA,NA,NA,NA
7-Austin,Williamson,2015,48491,-97.60105467,30.64834941,134627,500485,433,66,28,173,NA,NA,NA,NA,NA,NA
7-Austin,Williamson,2016,48491,-97.60105467,30.64834941,137160,517263,482,54,34,187,20,3,NA,NA,NA,NA
7-Austin,Williamson,2017,48491,-97.60105467,30.64834941,139636,534550,438,51,25,161,42,5,NA,NA,NA,NA
7-Austin,Williamson,2018,48491,-97.60105467,30.64834941,142204,552353,540,59,14,266,39,NA,NA,NA,NA,NA
7-Austin,Williamson,2019,48491,-97.60105467,30.64834941,144585,570803,515,61,16,124,37,NA,NA,NA,NA,NA
7-Austin,Williamson,2020,48491,-97.60105467,30.64834941,147318,589914,389,58,12,116,43,NA,98,8,NA,8
7-Austin,Williamson,2021,48491,-97.60105467,30.64834941,150324,609818,347,36,20,106,62,NA,100,13,NA,13
8-San Antonio,Atascosa,2011,48013,-98.52741302,28.89418432,12862,45508,173,24,4,74,NA,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2012,48013,-98.52741302,28.89418432,12852,46113,210,33,4,90,NA,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2013,48013,-98.52741302,28.89418432,12882,46746,254,50,9,108,NA,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2014,48013,-98.52741302,28.89418432,12882,47394,243,53,6,55,NA,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2015,48013,-98.52741302,28.89418432,12917,48087,214,49,4,52,NA,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2016,48013,-98.52741302,28.89418432,12922,48782,180,23,6,59,NA,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2017,48013,-98.52741302,28.89418432,13029,49504,201,37,3,89,NA,1,NA,NA,NA,NA
8-San Antonio,Atascosa,2018,48013,-98.52741302,28.89418432,13170,50265,188,36,11,67,1,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2019,48013,-98.52741302,28.89418432,13281,51048,197,42,7,76,1,NA,NA,NA,NA,NA
8-San Antonio,Atascosa,2020,48013,-98.52741302,28.89418432,13408,51831,217,46,4,87,1,1,3,1,NA,1
8-San Antonio,Atascosa,2021,48013,-98.52741302,28.89418432,13613,52646,230,47,4,78,2,5,2,NA,NA,NA
8-San Antonio,Bandera,2011,48019,-99.24637282,29.74724753,3909,20555,68,15,2,23,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2012,48019,-99.24637282,29.74724753,3793,20612,63,18,2,23,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2013,48019,-99.24637282,29.74724753,3702,20685,65,12,1,22,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2014,48019,-99.24637282,29.74724753,3621,20763,66,18,2,21,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2015,48019,-99.24637282,29.74724753,3548,20830,41,11,2,6,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2016,48019,-99.24637282,29.74724753,3496,20912,42,7,2,15,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2017,48019,-99.24637282,29.74724753,3455,20992,49,2,1,25,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2018,48019,-99.24637282,29.74724753,3452,21083,54,7,NA,16,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2019,48019,-99.24637282,29.74724753,3427,21174,49,15,1,17,NA,NA,NA,NA,NA,NA
8-San Antonio,Bandera,2020,48019,-99.24637282,29.74724753,3432,21246,46,10,NA,14,NA,NA,1,NA,NA,NA
8-San Antonio,Bandera,2021,48019,-99.24637282,29.74724753,3416,21318,53,12,1,18,NA,1,1,NA,NA,NA
8-San Antonio,Bexar,2011,48029,-98.51966309,29.44884523,471822,1750430,5238,820,144,2046,NA,NA,NA,NA,NA,NA
8-San Antonio,Bexar,2012,48029,-98.51966309,29.44884523,477045,1786596,5761,916,178,2163,NA,NA,NA,NA,NA,NA
8-San Antonio,Bexar,2013,48029,-98.51966309,29.44884523,482657,1823167,5571,1008,274,1877,NA,NA,NA,NA,NA,NA
8-San Antonio,Bexar,2014,48029,-98.51966309,29.44884523,489367,1860266,5445,897,230,1887,NA,NA,NA,NA,NA,NA
8-San Antonio,Bexar,2015,48029,-98.51966309,29.44884523,495888,1897850,5002,895,214,1562,NA,14,NA,NA,NA,NA
8-San Antonio,Bexar,2016,48029,-98.51966309,29.44884523,503249,1935868,4834,705,188,1910,NA,9,NA,NA,NA,NA
8-San Antonio,Bexar,2017,48029,-98.51966309,29.44884523,510454,1974510,5437,837,122,2380,95,64,NA,NA,NA,NA
8-San Antonio,Bexar,2018,48029,-98.51966309,29.44884523,517732,2013625,5751,1091,145,2049,527,43,NA,NA,NA,NA
8-San Antonio,Bexar,2019,48029,-98.51966309,29.44884523,525295,2053260,5341,1028,45,1702,702,96,NA,NA,NA,NA
8-San Antonio,Bexar,2020,48029,-98.51966309,29.44884523,533642,2093502,4990,852,5,1739,1021,143,724,393,NA,393
8-San Antonio,Bexar,2021,48029,-98.51966309,29.44884523,541891,2133664,4858,762,1,1722,1035,128,726,478,NA,478
8-San Antonio,Calhoun,2011,48057,-96.64708119,28.48966896,5610,21527,16,3,4,7,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2012,48057,-96.64708119,28.48966896,5551,21685,20,1,2,8,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2013,48057,-96.64708119,28.48966896,5557,21840,22,1,2,8,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2014,48057,-96.64708119,28.48966896,5568,21996,51,3,NA,33,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2015,48057,-96.64708119,28.48966896,5553,22144,51,5,NA,15,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2016,48057,-96.64708119,28.48966896,5587,22287,55,7,2,15,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2017,48057,-96.64708119,28.48966896,5597,22436,64,8,NA,22,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2018,48057,-96.64708119,28.48966896,5604,22570,55,8,NA,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2019,48057,-96.64708119,28.48966896,5652,22707,52,4,3,30,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2020,48057,-96.64708119,28.48966896,5685,22840,53,7,2,10,NA,NA,NA,NA,NA,NA
8-San Antonio,Calhoun,2021,48057,-96.64708119,28.48966896,5687,22948,45,19,2,8,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2011,48091,-98.27814516,29.80816362,26085,111728,257,29,11,93,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2012,48091,-98.27814516,29.80816362,26528,115105,218,24,10,71,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2013,48091,-98.27814516,29.80816362,27112,118614,243,23,6,114,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2014,48091,-98.27814516,29.80816362,27749,122263,303,32,9,135,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2015,48091,-98.27814516,29.80816362,28362,126054,411,65,14,185,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2016,48091,-98.27814516,29.80816362,29039,129967,455,69,7,168,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2017,48091,-98.27814516,29.80816362,29896,134065,417,67,12,160,NA,2,NA,NA,NA,NA
8-San Antonio,Comal,2018,48091,-98.27814516,29.80816362,30654,138302,414,58,12,129,NA,NA,NA,NA,NA,NA
8-San Antonio,Comal,2019,48091,-98.27814516,29.80816362,31531,142701,330,47,6,89,NA,2,NA,NA,NA,NA
8-San Antonio,Comal,2020,48091,-98.27814516,29.80816362,32639,147330,288,41,4,114,3,1,6,1,NA,1
8-San Antonio,Comal,2021,48091,-98.27814516,29.80816362,33681,152183,306,47,5,109,3,6,6,1,NA,1
8-San Antonio,DeWitt,2011,48123,-97.35666976,29.08201599,4465,20217,48,12,NA,16,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2012,48123,-97.35666976,29.08201599,4463,20365,48,22,1,8,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2013,48123,-97.35666976,29.08201599,4457,20526,57,6,NA,21,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2014,48123,-97.35666976,29.08201599,4474,20693,64,12,NA,26,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2015,48123,-97.35666976,29.08201599,4483,20855,70,22,NA,17,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2016,48123,-97.35666976,29.08201599,4515,21030,97,12,3,40,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2017,48123,-97.35666976,29.08201599,4569,21199,76,21,3,21,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2018,48123,-97.35666976,29.08201599,4598,21374,55,9,3,8,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2019,48123,-97.35666976,29.08201599,4634,21573,36,10,2,12,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2020,48123,-97.35666976,29.08201599,4724,21737,29,10,3,8,NA,NA,NA,NA,NA,NA
8-San Antonio,DeWitt,2021,48123,-97.35666976,29.08201599,4753,21907,42,9,2,16,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2011,48127,-99.760574,28.42161168,2997,10121,99,24,1,28,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2012,48127,-99.760574,28.42161168,3006,10267,80,18,3,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2013,48127,-99.760574,28.42161168,3033,10420,74,20,NA,18,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2014,48127,-99.760574,28.42161168,3088,10598,76,19,NA,25,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2015,48127,-99.760574,28.42161168,3142,10769,71,16,NA,11,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2016,48127,-99.760574,28.42161168,3204,10955,66,9,NA,10,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2017,48127,-99.760574,28.42161168,3261,11140,52,11,2,15,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2018,48127,-99.760574,28.42161168,3341,11335,52,8,1,12,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2019,48127,-99.760574,28.42161168,3395,11533,38,6,1,13,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2020,48127,-99.760574,28.42161168,3480,11743,43,3,3,11,NA,NA,NA,NA,NA,NA
8-San Antonio,Dimmit,2021,48127,-99.760574,28.42161168,3582,11974,45,3,4,12,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2011,48137,-100.3048937,29.98248216,403,1991,13,3,NA,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2012,48137,-100.3048937,29.98248216,401,1988,16,14,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2013,48137,-100.3048937,29.98248216,403,1988,14,4,1,1,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2014,48137,-100.3048937,29.98248216,394,1995,10,5,1,1,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2015,48137,-100.3048937,29.98248216,399,1997,5,5,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2016,48137,-100.3048937,29.98248216,408,2002,6,4,NA,1,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2017,48137,-100.3048937,29.98248216,412,2009,5,1,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2018,48137,-100.3048937,29.98248216,416,2012,2,NA,NA,1,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2019,48137,-100.3048937,29.98248216,414,2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2020,48137,-100.3048937,29.98248216,404,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Edwards,2021,48137,-100.3048937,29.98248216,399,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2011,48163,-99.10826004,28.86726774,4249,17466,74,21,1,29,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2012,48163,-99.10826004,28.86726774,4282,17726,100,13,2,38,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2013,48163,-99.10826004,28.86726774,4295,18006,105,29,2,32,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2014,48163,-99.10826004,28.86726774,4372,18282,92,22,5,10,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2015,48163,-99.10826004,28.86726774,4435,18565,124,21,3,59,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2016,48163,-99.10826004,28.86726774,4497,18850,120,16,NA,35,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2017,48163,-99.10826004,28.86726774,4558,19130,113,25,2,32,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2018,48163,-99.10826004,28.86726774,4577,19421,105,26,2,19,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2019,48163,-99.10826004,28.86726774,4615,19718,92,23,1,37,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2020,48163,-99.10826004,28.86726774,4661,20023,103,37,NA,34,NA,NA,NA,NA,NA,NA
8-San Antonio,Frio,2021,48163,-99.10826004,28.86726774,4741,20327,99,26,NA,27,1,1,NA,NA,NA,NA
8-San Antonio,Gillespie,2011,48171,-98.94627245,30.31800246,4985,24948,61,10,2,25,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2012,48171,-98.94627245,30.31800246,4935,25054,56,11,NA,20,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2013,48171,-98.94627245,30.31800246,4903,25153,51,11,2,15,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2014,48171,-98.94627245,30.31800246,4884,25273,34,13,NA,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2015,48171,-98.94627245,30.31800246,4851,25393,35,12,NA,15,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2016,48171,-98.94627245,30.31800246,4847,25547,39,11,1,19,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2017,48171,-98.94627245,30.31800246,4874,25682,35,9,NA,2,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2018,48171,-98.94627245,30.31800246,4907,25848,25,3,NA,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2019,48171,-98.94627245,30.31800246,4965,26019,20,4,1,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2020,48171,-98.94627245,30.31800246,5015,26191,18,4,NA,6,NA,NA,NA,NA,NA,NA
8-San Antonio,Gillespie,2021,48171,-98.94627245,30.31800246,5068,26361,27,4,NA,16,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2011,48175,-97.42646082,28.65708563,1610,7253,6,NA,1,2,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2012,48175,-97.42646082,28.65708563,1587,7303,6,NA,2,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2013,48175,-97.42646082,28.65708563,1564,7359,2,NA,3,1,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2014,48175,-97.42646082,28.65708563,1563,7420,10,NA,2,9,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2015,48175,-97.42646082,28.65708563,1559,7485,15,NA,2,3,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2016,48175,-97.42646082,28.65708563,1543,7521,10,NA,1,2,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2017,48175,-97.42646082,28.65708563,1536,7575,14,NA,1,4,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2018,48175,-97.42646082,28.65708563,1527,7622,9,4,1,2,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2019,48175,-97.42646082,28.65708563,1547,7672,10,NA,2,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Goliad,2020,48175,-97.42646082,28.65708563,1527,7717,14,1,NA,5,NA,NA,NA,1,NA,1
8-San Antonio,Goliad,2021,48175,-97.42646082,28.65708563,1536,7768,15,1,NA,8,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2011,48177,-97.49279927,29.45641495,5382,19965,22,3,NA,12,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2012,48177,-97.49279927,29.45641495,5383,20141,26,9,1,8,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2013,48177,-97.49279927,29.45641495,5433,20306,38,8,1,21,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2014,48177,-97.49279927,29.45641495,5473,20473,50,8,NA,23,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2015,48177,-97.49279927,29.45641495,5497,20651,57,17,1,17,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2016,48177,-97.49279927,29.45641495,5525,20796,58,11,NA,17,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2017,48177,-97.49279927,29.45641495,5532,20937,45,18,1,14,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2018,48177,-97.49279927,29.45641495,5560,21075,34,7,1,18,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2019,48177,-97.49279927,29.45641495,5582,21216,27,7,2,4,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2020,48177,-97.49279927,29.45641495,5613,21347,29,6,2,12,NA,NA,NA,NA,NA,NA
8-San Antonio,Gonzales,2021,48177,-97.49279927,29.45641495,5618,21488,26,8,2,10,NA,NA,NA,NA,NA,NA
8-San Antonio,Guadalupe,2011,48187,-97.94850308,29.58257236,36751,134889,182,23,11,88,NA,NA,NA,NA,NA,NA
8-San Antonio,Guadalupe,2012,48187,-97.94850308,29.58257236,37125,138339,250,46,10,119,NA,NA,NA,NA,NA,NA
8-San Antonio,Guadalupe,2013,48187,-97.94850308,29.58257236,37523,141895,215,41,20,52,NA,NA,NA,NA,NA,NA
8-San Antonio,Guadalupe,2014,48187,-97.94850308,29.58257236,38021,145580,195,25,8,66,NA,NA,NA,NA,NA,NA
8-San Antonio,Guadalupe,2015,48187,-97.94850308,29.58257236,38629,149395,252,21,17,128,NA,NA,NA,NA,NA,NA
8-San Antonio,Guadalupe,2016,48187,-97.94850308,29.58257236,39197,153319,264,41,20,84,NA,2,NA,NA,NA,NA
8-San Antonio,Guadalupe,2017,48187,-97.94850308,29.58257236,39851,157370,254,28,14,91,NA,4,NA,NA,NA,NA
8-San Antonio,Guadalupe,2018,48187,-97.94850308,29.58257236,40585,161541,241,46,19,78,NA,2,NA,NA,NA,NA
8-San Antonio,Guadalupe,2019,48187,-97.94850308,29.58257236,41291,165837,225,31,11,60,NA,NA,NA,NA,NA,NA
8-San Antonio,Guadalupe,2020,48187,-97.94850308,29.58257236,42151,170266,178,18,5,49,1,1,5,14,NA,14
8-San Antonio,Guadalupe,2021,48187,-97.94850308,29.58257236,43104,174869,112,20,7,15,3,7,4,5,NA,5
8-San Antonio,Jackson,2011,48239,-96.57883268,28.95603133,3596,14229,5,2,5,1,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2012,48239,-96.57883268,28.95603133,3655,14406,3,1,2,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2013,48239,-96.57883268,28.95603133,3725,14596,14,1,4,10,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2014,48239,-96.57883268,28.95603133,3780,14777,18,1,5,8,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2015,48239,-96.57883268,28.95603133,3810,14965,17,6,4,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2016,48239,-96.57883268,28.95603133,3858,15151,29,1,3,16,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2017,48239,-96.57883268,28.95603133,3951,15330,24,11,1,2,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2018,48239,-96.57883268,28.95603133,3996,15520,29,13,2,8,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2019,48239,-96.57883268,28.95603133,4050,15699,26,11,1,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2020,48239,-96.57883268,28.95603133,4140,15899,35,9,1,11,NA,NA,NA,NA,NA,NA
8-San Antonio,Jackson,2021,48239,-96.57883268,28.95603133,4211,16099,37,6,1,7,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2011,48255,-97.85960621,28.90493782,2954,14834,33,15,NA,17,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2012,48255,-97.85960621,28.90493782,2986,14873,42,13,1,11,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2013,48255,-97.85960621,28.90493782,3013,14926,51,9,NA,23,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2014,48255,-97.85960621,28.90493782,3049,14978,56,9,1,16,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2015,48255,-97.85960621,28.90493782,3083,15034,78,14,2,34,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2016,48255,-97.85960621,28.90493782,3136,15097,69,17,NA,14,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2017,48255,-97.85960621,28.90493782,3180,15171,75,12,2,42,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2018,48255,-97.85960621,28.90493782,3226,15238,74,20,2,15,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2019,48255,-97.85960621,28.90493782,3269,15309,55,20,2,12,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2020,48255,-97.85960621,28.90493782,3338,15393,51,9,NA,17,NA,NA,NA,NA,NA,NA
8-San Antonio,Karnes,2021,48255,-97.85960621,28.90493782,3378,15466,44,13,NA,8,NA,1,NA,NA,NA,NA
8-San Antonio,Kendall,2011,48259,-98.71160511,29.9446397,8210,34442,46,5,4,26,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2012,48259,-98.71160511,29.9446397,8403,35529,51,11,1,13,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2013,48259,-98.71160511,29.9446397,8570,36647,36,6,NA,9,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2014,48259,-98.71160511,29.9446397,8704,37826,39,4,NA,17,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2015,48259,-98.71160511,29.9446397,8929,39084,33,9,1,7,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2016,48259,-98.71160511,29.9446397,9162,40398,27,4,4,7,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2017,48259,-98.71160511,29.9446397,9407,41764,29,5,3,12,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2018,48259,-98.71160511,29.9446397,9665,43173,23,NA,4,5,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2019,48259,-98.71160511,29.9446397,9959,44686,28,1,1,21,NA,NA,NA,NA,NA,NA
8-San Antonio,Kendall,2020,48259,-98.71160511,29.9446397,10300,46278,31,2,NA,11,1,NA,NA,1,NA,1
8-San Antonio,Kendall,2021,48259,-98.71160511,29.9446397,10696,47967,27,3,NA,9,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2011,48265,-99.35016969,30.06153035,9970,49846,247,47,4,76,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2012,48265,-99.35016969,30.06153035,9989,50065,207,22,2,44,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2013,48265,-99.35016969,30.06153035,10024,50330,155,21,1,57,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2014,48265,-99.35016969,30.06153035,10029,50604,156,29,4,56,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2015,48265,-99.35016969,30.06153035,10092,50864,152,46,NA,55,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2016,48265,-99.35016969,30.06153035,10147,51140,174,24,1,73,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2017,48265,-99.35016969,30.06153035,10201,51421,136,15,1,26,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2018,48265,-99.35016969,30.06153035,10264,51716,95,9,1,40,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2019,48265,-99.35016969,30.06153035,10301,51993,98,13,NA,40,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2020,48265,-99.35016969,30.06153035,10341,52267,88,2,1,23,NA,NA,NA,NA,NA,NA
8-San Antonio,Kerr,2021,48265,-99.35016969,30.06153035,10440,52544,95,3,2,39,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2011,48271,-100.4178441,29.35000302,702,3564,3,NA,2,2,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2012,48271,-100.4178441,29.35000302,690,3539,5,NA,1,3,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2013,48271,-100.4178441,29.35000302,690,3515,5,NA,2,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2014,48271,-100.4178441,29.35000302,682,3499,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2015,48271,-100.4178441,29.35000302,673,3486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2016,48271,-100.4178441,29.35000302,671,3477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2017,48271,-100.4178441,29.35000302,682,3468,2,NA,NA,1,NA,NA,NA,NA,NA,NA
8-San Antonio,Kinney,2018,48271,-100.4178441,29.35000302,694,3467,3,NA,NA,1,NA,NA,NA,NA,NA,NA
